,R,L,cost
121,0.11,0.22,152687.3594411914
122,0.11,0.24,152680.85791833833
123,0.11,0.26,152674.32417501215
124,0.11,0.28,152718.3176732137
125,0.11,0.3,152984.19188214853
126,0.11,0.32,153306.95209332844
127,0.11,0.34,153663.2126953982
128,0.11,0.37,154239.7511033091
129,0.11,0.39,154644.84307708262
130,0.11,0.41,155062.9307342365
131,0.11,0.43,155492.0432996122
132,0.11,0.45,155930.73671195933
133,0.11,0.47,156378.05109990216
134,0.11,0.49,156833.0982108554
135,0.11,0.51,157295.23979221395
136,0.11,0.53,157763.97148693114
137,0.11,0.55,158238.94818265436
138,0.11,0.57,158719.84725197667
139,0.11,0.59,159206.25251628796
140,0.11,0.61,159698.23756522892
141,0.11,0.63,160195.29175991792
142,0.11,0.66,160950.37064761712
143,0.11,0.68,161459.78554281945
144,0.11,0.7,161973.93439919144
145,0.11,0.72,162492.7604567478
146,0.11,0.74,163016.0434377335
147,0.11,0.76,163544.9601828134
148,0.11,0.78,164104.43955843657
149,0.11,0.8,164687.40405881594
150,0.12,0.2,153067.2311153972
151,0.12,0.22,153060.73908075813
152,0.12,0.24,153054.21640903776
153,0.12,0.26,153047.6619836406
154,0.12,0.28,153041.0747314631
155,0.12,0.3,153079.54340026982
156,0.12,0.32,153356.96325406435
157,0.12,0.34,153688.48796288358
158,0.12,0.37,154243.35545488654
159,0.12,0.39,154639.52613613126
160,0.12,0.41,155051.4133028041
161,0.12,0.43,155476.2326851977
162,0.12,0.45,155912.18860754117
163,0.12,0.47,156357.8046026478
164,0.12,0.49,156811.97351129033
165,0.12,0.51,157273.89201705065
166,0.12,0.53,157743.15599037296
167,0.12,0.55,158219.01608878237
168,0.12,0.57,158701.21312700378
169,0.12,0.59,159189.41264661745
170,0.12,0.61,159683.24989627756
171,0.12,0.63,160182.63849027708
172,0.12,0.66,160941.49143916636
173,0.12,0.68,161453.78077434213
174,0.12,0.7,161970.8710364865
175,0.12,0.72,162492.93185857884
176,0.12,0.74,163019.6012275665
177,0.12,0.76,163550.82179336992
178,0.12,0.78,164104.34005294857
179,0.12,0.8,164684.65954597323
180,0.13,0.2,153440.63110256504
181,0.13,0.22,153434.11898604673
182,0.13,0.24,153427.57524868057
183,0.13,0.26,153420.99886015034
184,0.13,0.28,153414.3888091367
185,0.13,0.3,153407.74410065508
186,0.13,0.32,153451.5807348902
187,0.13,0.34,153742.80152608702
188,0.13,0.37,154266.8349631169
189,0.13,0.39,154650.83877911684
190,0.13,0.41,155054.28884503304
191,0.13,0.43,155473.29359148917
192,0.13,0.45,155905.22894522327
193,0.13,0.47,156348.119106202
194,0.13,0.49,156800.61399401477
195,0.13,0.51,157261.94973467183
196,0.13,0.53,157731.06034223738
197,0.13,0.55,158207.46856966443
198,0.13,0.57,158690.66471379506
199,0.13,0.59,159180.2300304971
200,0.13,0.61,159675.85610190325
201,0.13,0.63,160177.33199402518
202,0.13,0.66,160939.83318095165
203,0.13,0.68,161454.7840707328
204,0.13,0.7,161974.88590931916
205,0.13,0.72,162499.9651952128
206,0.13,0.74,163030.003559315
207,0.13,0.76,163564.7404667324
208,0.13,0.78,164113.31393226254
209,0.13,0.8,164690.97719252753
210,0.14,0.2,153814.0313229169
211,0.14,0.22,153807.49743077965
212,0.14,0.24,153800.93153355565
213,0.14,0.26,153794.3325993979
214,0.14,0.28,153787.69961527677
215,0.14,0.3,153781.03093672692
216,0.14,0.32,153774.32540653087
217,0.14,0.34,153836.25271704054
218,0.14,0.37,154313.60731961153
219,0.14,0.39,154680.94833608295
220,0.14,0.41,155073.09169178974
221,0.14,0.43,155484.2972461169
222,0.14,0.45,155910.66378810295
223,0.14,0.47,156349.70636108072
224,0.14,0.49,156799.91957236262
225,0.14,0.51,157259.69187941443
226,0.14,0.53,157728.2394690578
227,0.14,0.55,158204.67337915796
228,0.14,0.57,158688.53287153417
229,0.14,0.59,159179.14530368109
230,0.14,0.61,159676.34318353073
231,0.14,0.63,160179.6555353517
232,0.14,0.66,160945.57936350643
233,0.14,0.68,161463.14438490014
234,0.14,0.7,161986.0880876277
235,0.14,0.72,162514.2625267182
236,0.14,0.74,163047.4430471921
237,0.14,0.76,163585.684245651
238,0.14,0.78,164131.73944353953
239,0.14,0.8,164706.41533171528
240,0.15,0.2,154187.42746349098
241,0.15,0.22,154180.8718637346
242,0.15,0.24,154174.28353036547
243,0.15,0.26,154167.66145913757
244,0.15,0.28,154161.0046569489
245,0.15,0.3,154154.31214178292
246,0.15,0.32,154147.58200773958
247,0.15,0.34,154140.81267568265
248,0.15,0.37,154388.75434342216
249,0.15,0.39,154732.67908838223
250,0.15,0.41,155109.75040698634
251,0.15,0.43,155510.50394081103
252,0.15,0.45,155929.5085996382
253,0.15,0.47,156363.60216021514
254,0.15,0.49,156810.19842241873
255,0.15,0.51,157267.8282133994
256,0.15,0.53,157735.0488949532
257,0.15,0.55,158211.13063646664
258,0.15,0.57,158695.10088269514
259,0.15,0.59,159186.57328461812
260,0.15,0.61,159684.9927578051
261,0.15,0.63,160189.96450309517
262,0.15,0.66,160959.00718349792
263,0.15,0.68,161479.08293046482
264,0.15,0.7,162004.77383049668
265,0.15,0.72,162535.9487804877
266,0.15,0.74,163072.43046875653
267,0.15,0.76,163614.00122960215
268,0.15,0.78,164160.67863488357
269,0.15,0.8,164731.2755677007
270,0.15,0.2,154187.42746349098
271,0.15,0.22,154180.8718637346
272,0.15,0.24,154174.28353036547
273,0.15,0.26,154167.66145913757
274,0.15,0.28,154161.0046569489
275,0.15,0.3,154154.31214178292
276,0.15,0.32,154147.58200773958
277,0.15,0.34,154140.81267568265
278,0.15,0.37,154388.75434342216
279,0.15,0.39,154732.67908838223
280,0.15,0.41,155109.75040698634
281,0.15,0.43,155510.50394081103
282,0.15,0.45,155929.5085996382
283,0.15,0.47,156363.60216021514
284,0.15,0.49,156810.19842241873
285,0.15,0.51,157267.8282133994
286,0.15,0.53,157735.0488949532
287,0.15,0.55,158211.13063646664
288,0.15,0.57,158695.10088269514
289,0.15,0.59,159186.57328461812
290,0.15,0.61,159684.9927578051
291,0.15,0.63,160189.96450309517
292,0.15,0.66,160959.00718349792
293,0.15,0.68,161479.08293046482
294,0.15,0.7,162004.77383049668
295,0.15,0.72,162535.9487804877
296,0.15,0.74,163072.43046875653
297,0.15,0.76,163614.00122960215
298,0.15,0.78,164160.67863488357
299,0.15,0.8,164731.2755677007
300,0.16,0.2,154560.825007054
301,0.16,0.22,154554.24617429223
302,0.16,0.24,154547.63410846345
303,0.16,0.26,154540.98778029426
304,0.16,0.28,154534.3061790355
305,0.16,0.3,154527.58830992805
306,0.16,0.32,154520.8330077572
307,0.16,0.34,154514.03644772313
308,0.16,0.37,154541.8031610969
309,0.16,0.39,154810.1070749151
310,0.16,0.41,155166.53017525724
311,0.16,0.43,155553.49098315142
312,0.16,0.45,155963.0933147173
313,0.16,0.47,156390.41032568528
314,0.16,0.49,156832.41055811438
315,0.16,0.51,157286.77562047305
316,0.16,0.53,157752.16660600458
317,0.16,0.55,158227.14111022215
318,0.16,0.57,158710.90085342524
319,0.16,0.59,159202.77700903444
320,0.16,0.61,159702.1415080709
321,0.16,0.63,160208.49305291244
322,0.16,0.66,160980.431458329
323,0.16,0.68,161502.83087437382
324,0.16,0.7,162031.1921543173
325,0.16,0.72,162565.2536631059
326,0.16,0.74,163104.86714279014
327,0.16,0.76,163649.9091337783
328,0.16,0.78,164200.14960670678
329,0.16,0.8,164765.86313934252
330,0.17,0.2,154934.21690592426
331,0.17,0.22,154927.6165930593
332,0.17,0.24,154920.98250275585
333,0.17,0.26,154914.31086696542
334,0.17,0.28,154907.60354441003
335,0.17,0.3,154900.85950224847
336,0.17,0.32,154894.07773168964
337,0.17,0.34,154887.25343879397
338,0.17,0.37,154876.94195027158
339,0.17,0.39,154950.55404296552
340,0.17,0.41,155246.57267912608
341,0.17,0.43,155615.3223604023
342,0.17,0.45,156012.56993510632
343,0.17,0.47,156431.2874140145
344,0.17,0.49,156867.14177483562
345,0.17,0.51,157317.43176844122
346,0.17,0.53,157779.938643751
347,0.17,0.55,158253.2395139032
348,0.17,0.57,158736.3146680414
349,0.17,0.59,159228.17615031553
350,0.17,0.61,159728.11924450184
351,0.17,0.63,160235.6453784144
352,0.17,0.66,161010.10550150377
353,0.17,0.68,161534.6980273144
354,0.17,0.7,162065.60019768492
355,0.17,0.72,162602.5583907227
356,0.17,0.74,163145.29966194177
357,0.17,0.76,163693.6459404316
358,0.17,0.78,164247.5049891169
359,0.17,0.8,164810.46575478895
360,0.18,0.2,155307.60799825445
361,0.18,0.22,155300.983122433
362,0.18,0.24,155294.3243372153
363,0.18,0.26,155287.63003375186
364,0.18,0.28,155280.89612637545
365,0.18,0.3,155274.12514247186
366,0.18,0.32,155267.3160274587
367,0.18,0.34,155260.4631579653
368,0.18,0.37,155250.10791167087
369,0.18,0.39,155243.1475720223
370,0.18,0.41,155374.29138355993
371,0.18,0.43,155698.46369998046
372,0.18,0.45,156079.6152102143
373,0.18,0.47,156487.30342632844
374,0.18,0.49,156915.49131275856
375,0.18,0.51,157360.2478131651
376,0.18,0.53,157819.01444492993
377,0.18,0.55,158290.01456543172
378,0.18,0.57,158771.71875188092
379,0.18,0.59,159263.1089742469
380,0.18,0.61,159763.32054314655
381,0.18,0.63,160271.66900872334
382,0.18,0.66,161048.4266813762
383,0.18,0.68,161575.09520095176
384,0.18,0.7,162108.38664928538
385,0.18,0.72,162648.03114301912
386,0.18,0.74,163193.8593367559
387,0.18,0.76,163745.57571064896
388,0.18,0.78,164302.92874632028
389,0.18,0.8,164866.07737704564
390,0.19,0.2,155680.99782632227
391,0.19,0.22,155674.34765101346
392,0.19,0.24,155667.66290168764
393,0.19,0.26,155660.94291972418
394,0.19,0.28,155654.18330957205
395,0.19,0.3,155647.3846653579
396,0.19,0.32,155640.5470522298
397,0.19,0.34,155633.66512512558
398,0.19,0.37,155623.2632934551
399,0.19,0.39,155616.2724039477
400,0.19,0.41,155624.23763038832
401,0.19,0.43,155813.6009956172
402,0.19,0.45,156166.27957380385
403,0.19,0.47,156559.88147949398
404,0.19,0.49,156978.2106925029
405,0.19,0.51,157416.078108399
406,0.19,0.53,157870.12343350472
407,0.19,0.55,158337.86003676892
408,0.19,0.57,158817.58255702513
409,0.19,0.59,159307.99053590582
410,0.19,0.61,159808.0491395904
411,0.19,0.63,160316.95662914324
412,0.19,0.66,161095.6158838018
413,0.19,0.68,161624.11115477764
414,0.19,0.7,162159.74814265902
415,0.19,0.72,162702.08095862938
416,0.19,0.74,163250.85696174455
417,0.19,0.76,163805.92920257204
418,0.19,0.78,164366.89213130457
419,0.19,0.8,164933.70650843054
420,0.2,0.2,156054.38114002722
421,0.2,0.22,156047.70934238328
422,0.2,0.24,156040.99762720877
423,0.2,0.26,156034.25056770086
424,0.2,0.28,156027.46449084624
425,0.2,0.3,156020.6375173885
426,0.2,0.32,156013.7703546049
427,0.2,0.34,156006.85887143575
428,0.2,0.37,155996.40938183555
429,0.2,0.39,155989.3863969587
430,0.2,0.41,155982.3145187796
431,0.2,0.43,156038.81790171188
432,0.2,0.45,156275.37872129973
433,0.2,0.47,156650.48206525116
434,0.2,0.49,157056.57109850732
435,0.2,0.51,157485.86414764775
436,0.2,0.53,157933.82532729118
437,0.2,0.55,158397.39317653584
438,0.2,0.57,158874.41610792952
439,0.2,0.59,159363.26642623666
440,0.2,0.61,159862.70291803274
441,0.2,0.63,160371.8455380392
442,0.2,0.66,161152.0144497911
443,0.2,0.68,161682.24663811238
444,0.2,0.7,162219.9808557926
445,0.2,0.72,162764.97377346337
446,0.2,0.74,163316.6573724433
447,0.2,0.76,163875.0238506885
448,0.2,0.78,164439.60528204168
449,0.2,0.8,165010.24617845027
450,0.2,0.2,156054.38114002722
451,0.2,0.22,156047.70934238328
452,0.2,0.24,156040.99762720877
453,0.2,0.26,156034.25056770086
454,0.2,0.28,156027.46449084624
455,0.2,0.3,156020.6375173885
456,0.2,0.32,156013.7703546049
457,0.2,0.34,156006.85887143575
458,0.2,0.37,155996.40938183555
459,0.2,0.39,155989.3863969587
460,0.2,0.41,155982.3145187796
461,0.2,0.43,156038.81790171188
462,0.2,0.45,156275.37872129973
463,0.2,0.47,156650.48206525116
464,0.2,0.49,157056.57109850732
465,0.2,0.51,157485.86414764775
466,0.2,0.53,157933.82532729118
467,0.2,0.55,158397.39317653584
468,0.2,0.57,158874.41610792952
469,0.2,0.59,159363.26642623666
470,0.2,0.61,159862.70291803274
471,0.2,0.63,160371.8455380392
472,0.2,0.66,161152.0144497911
473,0.2,0.68,161682.24663811238
474,0.2,0.7,162219.9808557926
475,0.2,0.72,162764.97377346337
476,0.2,0.74,163316.6573724433
477,0.2,0.76,163875.0238506885
478,0.2,0.78,164439.60528204168
479,0.2,0.8,165010.24617845027
480,0.21,0.2,156427.76262747546
481,0.21,0.22,156421.06392969523
482,0.21,0.24,156414.32779496454
483,0.21,0.26,156407.55283316807
484,0.21,0.28,156400.7390800427
485,0.21,0.3,156393.88315742803
486,0.21,0.32,156386.98546685357
487,0.21,0.34,156380.04393975605
488,0.21,0.37,156369.54577199323
489,0.21,0.39,156362.48763518888
490,0.21,0.41,156355.38141064747
491,0.21,0.43,156348.22518722896
492,0.21,0.45,156476.32539845727
493,0.21,0.47,156761.30153267813
494,0.21,0.49,157151.83305131653
495,0.21,0.51,157570.40641659842
496,0.21,0.53,158010.84370986588
497,0.21,0.55,158469.1719092079
498,0.21,0.57,158942.65844788335
499,0.21,0.59,159429.3739794916
500,0.21,0.61,159927.8114221175
501,0.21,0.63,160436.75509043856
502,0.21,0.66,161218.03304035775
503,0.21,0.68,161749.73658444596
504,0.21,0.7,162289.56132914886
505,0.21,0.72,162836.97747787478
506,0.21,0.74,163391.5953496982
507,0.21,0.76,163953.18885480633
508,0.21,0.78,164521.3996797897
509,0.21,0.8,165095.95882242842
510,0.22,0.2,156801.1414020316
511,0.22,0.22,156794.41473632512
512,0.22,0.24,156787.65270069995
513,0.22,0.26,156780.84907869948
514,0.22,0.28,156774.00650077095
515,0.22,0.3,156767.12105732807
516,0.22,0.32,156760.19190751083
517,0.22,0.34,156753.2191306079
518,0.22,0.37,156742.6705769443
519,0.22,0.39,156735.5780911956
520,0.22,0.41,156728.43455505077
521,0.22,0.43,156721.2396046922
522,0.22,0.45,156737.7631137428
523,0.22,0.47,156934.91485443004
524,0.22,0.49,157265.4640494831
525,0.22,0.51,157670.76795080805
526,0.22,0.53,158101.9738401504
527,0.22,0.55,158553.83739469998
528,0.22,0.57,159022.93953726673
529,0.22,0.59,159506.834762391
530,0.22,0.61,160003.6339884257
531,0.22,0.63,160511.98541311856
532,0.22,0.66,161293.9727338497
533,0.22,0.68,161826.98225118895
534,0.22,0.7,162368.7170929434
535,0.22,0.72,162918.54487434702
536,0.22,0.74,163476.02257866695
537,0.22,0.76,164040.78396277147
538,0.22,0.78,164612.59064902834
539,0.22,0.8,165191.0940131652
540,0.23,0.2,157174.51433768566
541,0.23,0.22,157167.7609896114
542,0.23,0.24,157160.97153321214
543,0.23,0.26,157154.138681544
544,0.23,0.28,157147.26619108222
545,0.23,0.3,157140.35070249354
546,0.23,0.32,157133.38920833525
547,0.23,0.34,157126.38250779847
548,0.23,0.37,157115.78238801807
549,0.23,0.39,157108.65353236353
550,0.23,0.41,157101.47314289457
551,0.23,0.43,157094.239450583
552,0.23,0.45,157086.9507357779
553,0.23,0.47,157170.7116437103
554,0.23,0.49,157414.28907089203
555,0.23,0.51,157788.1510171705
556,0.23,0.53,158208.06509818378
557,0.23,0.55,158652.0754923444
558,0.23,0.57,159115.78178088416
559,0.23,0.59,159596.01396087115
560,0.23,0.61,160090.6812177779
561,0.23,0.63,160598.02136688007
562,0.23,0.66,161380.21444821957
563,0.23,0.68,161914.34990462387
564,0.23,0.7,162457.81483449874
565,0.23,0.72,163009.95965134675
566,0.23,0.74,163570.2570555161
567,0.23,0.76,164138.3124094689
568,0.23,0.78,164713.70689978276
569,0.23,0.8,165296.20977027284
570,0.24,0.2,157547.88194846682
571,0.24,0.22,157541.1019339233
572,0.24,0.24,157534.28309777915
573,0.24,0.26,157527.42103445984
574,0.24,0.28,157520.51760410902
575,0.24,0.3,157513.5707294712
576,0.24,0.32,157506.57691468654
577,0.24,0.34,157499.5355353574
578,0.24,0.37,157488.88293143592
579,0.24,0.39,157481.71635076913
580,0.24,0.41,157474.4968242642
581,0.24,0.43,157467.2227015105
582,0.24,0.45,157459.8916826783
583,0.24,0.47,157458.5770820866
584,0.24,0.49,157632.51570773066
585,0.24,0.51,157925.04323637727
586,0.24,0.53,158330.05367080186
587,0.24,0.55,158764.63222741883
588,0.24,0.57,159221.67839643886
589,0.24,0.59,159697.51836272795
590,0.24,0.61,160189.30763763565
591,0.24,0.63,160695.2607982405
592,0.24,0.66,161477.17424858597
593,0.24,0.68,162012.2244488522
594,0.24,0.7,162557.24514447115
595,0.24,0.72,163111.61382018615
596,0.24,0.74,163674.659441592
597,0.24,0.76,164245.96681521615
598,0.24,0.78,164825.10813539985
599,0.24,0.8,165411.63185170692
600,0.25,0.2,157921.24496385868
601,0.25,0.22,157914.43683196628
602,0.25,0.24,157907.58792897456
603,0.25,0.26,157900.69554647824
604,0.25,0.28,157893.76020864616
605,0.25,0.3,157886.77993969116
606,0.25,0.32,157879.75283283382
607,0.25,0.34,157872.67703800538
608,0.25,0.37,157861.96707525893
609,0.25,0.39,157854.7619458693
610,0.25,0.41,157847.50221716054
611,0.25,0.43,157840.18621018183
612,0.25,0.45,157832.8122803573
613,0.25,0.47,157825.3770700291
614,0.25,0.49,157887.02026842043
615,0.25,0.51,158120.4109689443
616,0.25,0.53,158469.09049409165
617,0.25,0.55,158892.15033409515
618,0.25,0.57,159341.36276516828
619,0.25,0.59,159811.75800651466
620,0.25,0.61,160300.1537870672
621,0.25,0.63,160804.10293053172
622,0.25,0.66,161585.27483994502
623,0.25,0.68,162121.00041687416
624,0.25,0.7,162667.5408562967
625,0.25,0.72,163224.03135057646
626,0.25,0.74,163789.79056020846
627,0.25,0.76,164364.3669086867
628,0.25,0.78,164947.2137243297
629,0.25,0.8,165537.8679702516
630,0.25,0.2,157921.24496385868
631,0.25,0.22,157914.43683196628
632,0.25,0.24,157907.58792897456
633,0.25,0.26,157900.69554647824
634,0.25,0.28,157893.76020864616
635,0.25,0.3,157886.77993969116
636,0.25,0.32,157879.75283283382
637,0.25,0.34,157872.67703800538
638,0.25,0.37,157861.96707525893
639,0.25,0.39,157854.7619458693
640,0.25,0.41,157847.50221716054
641,0.25,0.43,157840.18621018183
642,0.25,0.45,157832.8122803573
643,0.25,0.47,157825.3770700291
644,0.25,0.49,157887.02026842043
645,0.25,0.51,158120.4109689443
646,0.25,0.53,158469.09049409165
647,0.25,0.55,158892.15033409515
648,0.25,0.57,159341.36276516828
649,0.25,0.59,159811.75800651466
650,0.25,0.61,160300.1537870672
651,0.25,0.63,160804.10293053172
652,0.25,0.66,161585.27483994502
653,0.25,0.68,162121.00041687416
654,0.25,0.7,162667.5408562967
655,0.25,0.72,163224.03135057646
656,0.25,0.74,163789.79056020846
657,0.25,0.76,164364.3669086867
658,0.25,0.78,164947.2137243297
659,0.25,0.8,165537.8679702516
660,0.26,0.2,158294.60256636355
661,0.26,0.22,158287.76496597694
662,0.26,0.24,158280.88538372584
663,0.26,0.26,158273.96164359245
664,0.26,0.28,158266.99348966032
665,0.26,0.3,158259.9790217415
666,0.26,0.32,158252.91638988865
667,0.26,0.34,158245.8037876411
668,0.26,0.37,158235.0379604676
669,0.26,0.39,158227.7922013286
670,0.26,0.41,158220.49024536193
671,0.26,0.43,158213.1304498547
672,0.26,0.45,158205.71120106918
673,0.26,0.47,158198.22854558378
674,0.26,0.49,158191.8211305058
675,0.26,0.51,158354.64597922243
676,0.26,0.53,158635.83190252393
677,0.26,0.55,159035.5888672997
678,0.26,0.57,159475.35388313298
679,0.26,0.59,159939.39620490334
680,0.26,0.61,160423.5854182699
681,0.26,0.63,160924.98179343113
682,0.26,0.66,161704.88611632533
683,0.26,0.68,162241.07251731583
684,0.26,0.7,162788.91965608075
685,0.26,0.72,163347.51932805733
686,0.26,0.74,163916.0246707303
687,0.26,0.76,164493.92305867586
688,0.26,0.78,165080.55660053378
689,0.26,0.8,165675.53825406113
690,0.27,0.2,158667.95396036646
691,0.27,0.22,158661.08563879566
692,0.27,0.24,158654.17480542936
693,0.27,0.26,158647.21876938772
694,0.27,0.28,158640.21694874793
695,0.27,0.3,158633.167527299
696,0.27,0.32,158626.06869423238
697,0.27,0.34,158618.91833040037
698,0.27,0.37,158608.09152490422
699,0.27,0.39,158600.80509607182
700,0.27,0.41,158593.45904923958
701,0.27,0.43,158586.05365579436
702,0.27,0.45,158578.5872144492
703,0.27,0.47,158571.05495155955
704,0.27,0.49,158563.45819137408
705,0.27,0.51,158620.76201379581
706,0.27,0.53,158854.6807863928
707,0.27,0.55,159195.67533626882
708,0.27,0.57,159624.3922626561
709,0.27,0.59,160080.89418362564
710,0.27,0.61,160560.06448282048
711,0.27,0.63,161058.38299339334
712,0.27,0.66,161836.4921898174
713,0.27,0.68,162372.9763598691
714,0.27,0.7,162921.9950862539
715,0.27,0.72,163482.64483983364
716,0.27,0.74,164053.880521241
717,0.27,0.76,164635.14940600554
718,0.27,0.78,165225.70424862608
719,0.27,0.8,165825.377835959
720,0.28,0.2,159041.29837349366
721,0.28,0.22,159034.39817485548
722,0.28,0.24,159027.45429748064
723,0.28,0.26,159020.4648817913
724,0.28,0.28,159013.4280966443
725,0.28,0.3,159006.34213909204
726,0.28,0.32,158999.20523414505
727,0.28,0.34,158992.0156345373
728,0.28,0.37,158981.1275850383
729,0.28,0.39,158973.79745143958
730,0.28,0.41,158966.4068074743
731,0.28,0.43,158958.9541011008
732,0.28,0.45,158951.43771228084
733,0.28,0.47,158943.85473144904
734,0.28,0.49,158936.20302654465
735,0.28,0.51,158930.5962277167
736,0.28,0.53,159099.70465546614
737,0.28,0.55,159386.15029647332
738,0.28,0.57,159789.13544685335
739,0.28,0.59,160236.80704421634
740,0.28,0.61,160710.12844957694
741,0.28,0.63,161204.8469939377
742,0.28,0.66,161980.54028571572
743,0.28,0.68,162517.06934513224
744,0.28,0.7,163067.22585982113
745,0.28,0.72,163629.8649510245
746,0.28,0.74,164204.34384823884
747,0.28,0.76,164790.3423697204
748,0.28,0.78,165386.90592076763
749,0.28,0.8,166012.17562965618
750,0.29,0.2,159414.6350578317
751,0.29,0.22,159407.70192103507
752,0.29,0.24,159400.72409005478
753,0.29,0.26,159393.6996906726
754,0.29,0.28,159386.6268817459
755,0.29,0.3,159379.50385338164
756,0.29,0.32,159372.32882572417
757,0.29,0.34,159365.09763062015
758,0.29,0.37,159354.14519355286
759,0.29,0.39,159346.76949801904
760,0.29,0.41,159339.3317405432
761,0.29,0.43,159331.83009972886
762,0.29,0.45,159324.26151321092
763,0.29,0.47,159316.62501987888
764,0.29,0.49,159308.91767547268
765,0.29,0.51,159301.13608622068
766,0.29,0.53,159371.79299553766
767,0.29,0.55,159617.59918497232
768,0.29,0.57,159970.23201500886
769,0.29,0.59,160407.76182907922
770,0.29,0.61,160874.32608170438
771,0.29,0.63,161364.70305075528
772,0.29,0.66,162137.56080801514
773,0.29,0.68,162674.52881464723
774,0.29,0.7,163227.4908245534
775,0.29,0.72,163794.59587777423
776,0.29,0.74,164432.67725892158
777,0.29,0.76,165144.66681111814
