,R,L,cost
136,0.11,0.53,116949.01969706494
137,0.11,0.55,117812.97077976719
138,0.11,0.57,118694.597309106
139,0.11,0.59,119593.78790012428
140,0.11,0.61,120510.2091284945
141,0.11,0.63,121444.26829597565
142,0.11,0.66,122879.50489489593
143,0.11,0.68,123859.08953381515
144,0.11,0.7,124856.65456939959
145,0.11,0.72,125872.71817696218
146,0.11,0.74,126907.12993453527
147,0.11,0.76,127960.0076318829
148,0.11,0.78,129030.51100706653
149,0.11,0.8,130118.3982697813
150,0.12,0.2,105419.05255952897
151,0.12,0.22,106036.68266334361
152,0.12,0.24,106668.74206502538
153,0.12,0.26,107314.56590282475
154,0.12,0.28,107974.18298875606
155,0.12,0.3,108647.80540760154
156,0.12,0.32,109335.51847681162
157,0.12,0.34,110037.84701889289
158,0.12,0.37,111117.67082470095
159,0.12,0.39,111856.92584474104
160,0.12,0.41,112611.54149872478
161,0.12,0.43,113382.45706831143
162,0.12,0.45,114167.84587185139
163,0.12,0.47,114970.4463795424
164,0.12,0.49,115788.78626283251
165,0.12,0.51,116624.47180447984
166,0.12,0.53,117476.55846224338
167,0.12,0.55,118345.46176442412
168,0.12,0.57,119232.12448090431
169,0.12,0.59,120136.05535529781
170,0.12,0.61,121057.45699203198
171,0.12,0.63,121997.04254560999
172,0.12,0.66,123439.80303815157
173,0.12,0.68,124424.3046323405
174,0.12,0.7,125427.5556359204
175,0.12,0.72,126448.61434770217
176,0.12,0.74,127488.61668463523
177,0.12,0.76,128545.92117457627
178,0.12,0.78,129621.54545978869
179,0.12,0.8,130714.33471284182
180,0.13,0.2,105871.79431777846
181,0.13,0.22,106492.89209416922
182,0.13,0.24,107128.99775321111
183,0.13,0.26,107779.80411963616
184,0.13,0.28,108444.59358676636
185,0.13,0.3,109123.84636798919
186,0.13,0.32,109817.09020239228
187,0.13,0.34,110524.71858937333
188,0.13,0.37,111612.21209609155
189,0.13,0.39,112356.59890486358
190,0.13,0.41,113115.95215577295
191,0.13,0.43,113891.27695998682
192,0.13,0.45,114681.0644239792
193,0.13,0.47,115488.2187292842
194,0.13,0.49,116311.57871672628
195,0.13,0.51,117151.79919870888
196,0.13,0.53,118008.92894793405
197,0.13,0.55,118882.70297978027
198,0.13,0.57,119774.54942132831
199,0.13,0.59,120683.53097242936
200,0.13,0.61,121610.28440558455
201,0.13,0.63,122555.21364240802
202,0.13,0.66,124005.9507474204
203,0.13,0.68,124995.59068588076
204,0.13,0.7,126004.56232296719
205,0.13,0.72,127030.72734067074
206,0.13,0.74,128076.01050752202
207,0.13,0.76,129138.18236205797
208,0.13,0.78,130219.35214507811
209,0.13,0.8,131317.7965348113
210,0.14,0.2,106324.84832495787
211,0.14,0.22,106948.0125107779
212,0.14,0.24,107587.39601277094
213,0.14,0.26,108242.65282551548
214,0.14,0.28,108912.16457099516
215,0.14,0.3,109596.96270803508
216,0.14,0.32,110295.93497407575
217,0.14,0.34,111009.29433422197
218,0.14,0.37,112105.28574602745
219,0.14,0.39,112855.86429467695
220,0.14,0.41,113620.69222763386
221,0.14,0.43,114401.67532430474
222,0.14,0.45,115197.1682636932
223,0.14,0.47,116009.50536814406
224,0.14,0.49,116838.32073496828
225,0.14,0.51,117683.78656799019
226,0.14,0.53,118546.01212593372
227,0.14,0.55,119425.12855207952
228,0.14,0.57,120322.28242870307
229,0.14,0.59,121236.29596083723
230,0.14,0.61,122168.87796631998
231,0.14,0.63,123119.0301970342
232,0.14,0.66,124578.04172630224
233,0.14,0.68,125573.36438990096
234,0.14,0.7,126587.36683616089
235,0.14,0.72,127618.98210694917
236,0.14,0.74,128669.58839597432
237,0.14,0.76,129737.50756840735
238,0.14,0.78,130823.93807106231
239,0.14,0.8,131928.44000769834
240,0.15,0.2,106779.52696481468
241,0.15,0.22,107403.86849917323
242,0.15,0.24,108045.92686073773
243,0.15,0.26,108704.54319756756
244,0.15,0.28,109378.55583607529
245,0.15,0.3,110068.5719149456
246,0.15,0.32,110772.75283519164
247,0.15,0.34,111491.91849353077
248,0.15,0.37,112597.04207641412
249,0.15,0.39,113353.71665361969
250,0.15,0.41,114124.38324503496
251,0.15,0.43,114911.6703722376
252,0.15,0.45,115713.13284743554
253,0.15,0.47,116531.53639197856
254,0.15,0.49,117366.43417340502
255,0.15,0.51,118217.84244862724
256,0.15,0.53,119085.60714936149
257,0.15,0.55,119970.92969209139
258,0.15,0.57,120873.71946602754
259,0.15,0.59,121793.38832115082
260,0.15,0.61,122731.870048656
261,0.15,0.63,123687.50903298488
262,0.15,0.66,125155.04263932035
263,0.15,0.68,126156.32267531044
264,0.15,0.7,127175.75221383509
265,0.15,0.72,128213.31665473817
266,0.15,0.74,129269.46766152384
267,0.15,0.76,130343.62931184903
268,0.15,0.78,131435.72689517055
269,0.15,0.8,132546.65259266118
270,0.15,0.2,106779.52696481468
271,0.15,0.22,107403.86849917323
272,0.15,0.24,108045.92686073773
273,0.15,0.26,108704.54319756756
274,0.15,0.28,109378.55583607529
275,0.15,0.3,110068.5719149456
276,0.15,0.32,110772.75283519164
277,0.15,0.34,111491.91849353077
278,0.15,0.37,112597.04207641412
279,0.15,0.39,113353.71665361969
280,0.15,0.41,114124.38324503496
281,0.15,0.43,114911.6703722376
282,0.15,0.45,115713.13284743554
283,0.15,0.47,116531.53639197856
284,0.15,0.49,117366.43417340502
285,0.15,0.51,118217.84244862724
286,0.15,0.53,119085.60714936149
287,0.15,0.55,119970.92969209139
288,0.15,0.57,120873.71946602754
289,0.15,0.59,121793.38832115082
290,0.15,0.61,122731.870048656
291,0.15,0.63,123687.50903298488
292,0.15,0.66,125155.04263932035
293,0.15,0.68,126156.32267531044
294,0.15,0.7,127175.75221383509
295,0.15,0.72,128213.31665473817
296,0.15,0.74,129269.46766152384
297,0.15,0.76,130343.62931184903
298,0.15,0.78,131435.72689517055
299,0.15,0.8,132546.65259266118
300,0.16,0.2,107237.2493927599
301,0.16,0.22,107861.87583654199
302,0.16,0.24,108505.56767376253
303,0.16,0.26,109166.91939564774
304,0.16,0.28,109845.12786677245
305,0.16,0.3,110539.3787745287
306,0.16,0.32,111248.91454029537
307,0.16,0.34,111973.45829878467
308,0.16,0.37,113087.5717221913
309,0.16,0.39,113850.48080525312
310,0.16,0.41,114627.56938589193
311,0.16,0.43,115421.24498094605
312,0.16,0.45,116229.0663840408
313,0.16,0.47,117054.15490717802
314,0.16,0.49,117895.49849447042
315,0.16,0.51,118753.12429183822
316,0.16,0.53,119627.12849976264
317,0.16,0.55,120518.96431521887
318,0.16,0.57,121428.01842973391
319,0.16,0.59,122353.62688255294
320,0.16,0.61,123298.55412188539
321,0.16,0.63,124260.2406279486
322,0.16,0.66,125736.9095498479
323,0.16,0.68,126744.60516748614
324,0.16,0.7,127769.93186644131
325,0.16,0.72,128814.0045080308
326,0.16,0.74,129876.20240050841
327,0.16,0.76,130956.94794311498
328,0.16,0.78,132055.2705626159
329,0.16,0.8,133172.7030483883
330,0.17,0.2,107698.77784883173
331,0.17,0.22,108322.91856551793
332,0.17,0.24,108967.5671234551
333,0.17,0.26,109631.4532716877
334,0.17,0.28,110312.5266348887
335,0.17,0.3,111011.0786607129
336,0.17,0.32,111725.00962099833
337,0.17,0.34,112454.89851489698
338,0.17,0.37,113577.81638679699
339,0.17,0.39,114347.09386644118
340,0.17,0.41,115130.5307104321
341,0.17,0.43,115930.67332469902
342,0.17,0.45,116745.35422185848
343,0.17,0.47,117577.37892891304
344,0.17,0.49,118425.53871526416
345,0.17,0.51,119289.85792105
346,0.17,0.53,120170.62181320427
347,0.17,0.55,121069.47581422068
348,0.17,0.57,121985.1664475513
349,0.17,0.59,122917.53828650391
350,0.17,0.61,123869.13945947886
351,0.17,0.63,124837.43675788507
352,0.17,0.66,126324.1096306549
353,0.17,0.68,127338.55720680472
354,0.17,0.7,128370.25291207632
355,0.17,0.72,129421.22307281705
356,0.17,0.74,130490.09539092277
357,0.17,0.76,131577.67332311725
358,0.17,0.78,132683.06304501713
359,0.17,0.8,133807.11869638567
360,0.18,0.2,108164.46750206417
361,0.18,0.22,108787.96042056079
362,0.18,0.24,109432.77275581377
363,0.18,0.26,110098.44920605638
364,0.18,0.28,110782.30691631902
365,0.18,0.3,111484.1240412054
366,0.18,0.32,112202.51204399117
367,0.18,0.34,112937.29654170886
368,0.18,0.37,114068.75339372047
369,0.18,0.39,114844.07675722612
370,0.18,0.41,115633.86015832484
371,0.18,0.43,116440.64113519182
372,0.18,0.45,117262.37883361694
373,0.18,0.47,118101.68463064343
374,0.18,0.49,118956.79311164522
375,0.18,0.51,119828.25641036227
376,0.18,0.53,120716.58511540681
377,0.18,0.55,121622.5843005085
378,0.18,0.57,122545.37944798807
379,0.18,0.59,123485.12197046884
380,0.18,0.61,124443.8699929639
381,0.18,0.63,125419.24686146795
382,0.18,0.66,126916.9497436764
383,0.18,0.68,127938.30722884393
384,0.18,0.7,128977.52628275279
385,0.18,0.72,130035.37518281816
386,0.18,0.74,131111.70241028848
387,0.18,0.76,132206.2062987935
388,0.18,0.78,133319.17647304965
389,0.18,0.8,134450.22598447886
390,0.19,0.2,108634.96380437931
391,0.19,0.22,109257.05380156197
392,0.19,0.24,109901.99424187667
393,0.19,0.26,110568.94752302051
394,0.19,0.28,111254.74473238627
395,0.19,0.3,111959.80032876233
396,0.19,0.32,112682.13665491369
397,0.19,0.34,113421.3180646545
398,0.19,0.37,114560.9252866267
399,0.19,0.39,115342.1604847047
400,0.19,0.41,116138.38871713774
401,0.19,0.43,116952.01910607063
402,0.19,0.45,117780.81738626216
403,0.19,0.47,118627.21226604507
404,0.19,0.49,119489.8474835134
405,0.19,0.51,120368.87884069559
406,0.19,0.53,121265.01480237873
407,0.19,0.55,122178.51084106539
408,0.19,0.57,123108.84414156254
409,0.19,0.59,124056.67881552002
410,0.19,0.61,125022.93484972559
411,0.19,0.63,126006.29559986001
412,0.19,0.66,127515.58468520561
413,0.19,0.68,128544.46102004532
414,0.19,0.7,129591.64859415471
415,0.19,0.72,130656.83490589401
416,0.19,0.74,131741.14707811992
417,0.19,0.76,132843.19298613328
418,0.19,0.78,133964.0577308096
419,0.19,0.8,135103.1487966489
420,0.2,0.2,109110.3115852467
421,0.2,0.22,109730.68794035842
422,0.2,0.24,110375.4938906102
423,0.2,0.26,111043.2921518493
424,0.2,0.28,111730.9905853054
425,0.2,0.3,112438.72702203537
426,0.2,0.32,113164.47541551823
427,0.2,0.34,113907.86007147939
428,0.2,0.37,115055.18022839061
429,0.2,0.39,115842.29313068243
430,0.2,0.41,116644.8197681013
431,0.2,0.43,117465.10002895945
432,0.2,0.45,118301.23571726747
433,0.2,0.47,119155.0591326892
434,0.2,0.49,120025.25059619654
435,0.2,0.51,120911.96694910561
436,0.2,0.53,121816.20112736305
437,0.2,0.55,122737.64807002735
438,0.2,0.57,123676.1866365969
439,0.2,0.59,124632.56557049387
440,0.2,0.61,125606.72939477161
441,0.2,0.63,126598.51955350566
442,0.2,0.66,128120.24547670435
443,0.2,0.68,129157.19690833228
444,0.2,0.7,130212.921425698
445,0.2,0.72,131286.01947655476
446,0.2,0.74,132378.90137843668
447,0.2,0.76,133489.27817023595
448,0.2,0.78,134618.3001703464
449,0.2,0.8,135763.6293844115
450,0.2,0.2,109110.3115852467
451,0.2,0.22,109730.68794035842
452,0.2,0.24,110375.4938906102
453,0.2,0.26,111043.2921518493
454,0.2,0.28,111730.9905853054
455,0.2,0.3,112438.72702203537
456,0.2,0.32,113164.47541551823
457,0.2,0.34,113907.86007147939
458,0.2,0.37,115055.18022839061
459,0.2,0.39,115842.29313068243
460,0.2,0.41,116644.8197681013
461,0.2,0.43,117465.10002895945
462,0.2,0.45,118301.23571726747
463,0.2,0.47,119155.0591326892
464,0.2,0.49,120025.25059619654
465,0.2,0.51,120911.96694910561
466,0.2,0.53,121816.20112736305
467,0.2,0.55,122737.64807002735
468,0.2,0.57,123676.1866365969
469,0.2,0.59,124632.56557049387
470,0.2,0.61,125606.72939477161
471,0.2,0.63,126598.51955350566
472,0.2,0.66,128120.24547670435
473,0.2,0.68,129157.19690833228
474,0.2,0.7,130212.921425698
475,0.2,0.72,131286.01947655476
476,0.2,0.74,132378.90137843668
477,0.2,0.76,133489.27817023595
478,0.2,0.78,134618.3001703464
479,0.2,0.8,135763.6293844115
480,0.21,0.2,109590.74682238796
481,0.21,0.22,110209.58618144138
482,0.21,0.24,110853.79485817846
483,0.21,0.26,111522.08886828985
484,0.21,0.28,112211.3424145546
485,0.21,0.3,112921.40361258773
486,0.21,0.32,113650.36880617875
487,0.21,0.34,114397.84615472179
488,0.21,0.37,115552.6040615974
489,0.21,0.39,116345.34306133579
490,0.21,0.41,117153.9295519271
491,0.21,0.43,117980.71074641224
492,0.21,0.45,118824.42097755303
493,0.21,0.47,119685.5943655235
494,0.21,0.49,120563.47196265684
495,0.21,0.51,121458.15778721936
496,0.21,0.53,122370.86529205946
497,0.21,0.55,123300.7427247603
498,0.21,0.57,124247.96819662773
499,0.21,0.59,125212.90384328397
500,0.21,0.61,126195.64684876624
501,0.21,0.63,127196.44531530194
502,0.21,0.66,128731.35085843595
503,0.21,0.68,129777.0941710813
504,0.21,0.7,130841.77292185528
505,0.21,0.72,131923.77453450562
506,0.21,0.74,133015.30494754584
507,0.21,0.76,134091.38861394828
508,0.21,0.78,135153.68155468107
509,0.21,0.8,136207.34396812596
510,0.22,0.2,110076.05758912806
511,0.22,0.22,110693.18329850351
512,0.22,0.24,111336.81253943806
513,0.22,0.26,112005.59293808293
514,0.22,0.28,112696.18447880779
515,0.22,0.3,113408.41655839451
516,0.22,0.32,114140.52981404931
517,0.22,0.34,114891.69269634588
518,0.22,0.37,116053.59217544163
519,0.22,0.39,116851.70449447513
520,0.22,0.41,117666.3251938496
521,0.22,0.43,118499.80719462543
522,0.22,0.45,119350.8958205588
523,0.22,0.47,120219.47525230533
524,0.22,0.49,121105.07192245476
525,0.22,0.51,122008.4901552703
526,0.22,0.53,122929.71125787578
527,0.22,0.55,123868.01351160038
528,0.22,0.57,124824.57234678695
529,0.22,0.59,125798.44793676517
530,0.22,0.61,126790.19296293307
531,0.22,0.63,127800.65478734998
532,0.22,0.66,129349.37566826543
533,0.22,0.68,130381.41734938709
534,0.22,0.7,131395.77324182828
535,0.22,0.72,132397.7743056037
536,0.22,0.74,133394.9805666924
537,0.22,0.76,134393.46547895
538,0.22,0.78,135398.6284286046
539,0.22,0.8,136419.16706458203
540,0.23,0.2,110566.7486505318
541,0.23,0.22,111182.18330606411
542,0.23,0.24,111824.95294522149
543,0.23,0.26,112494.012945281
544,0.23,0.28,113185.9435068365
545,0.23,0.3,113900.31420376724
546,0.23,0.32,114635.24908133996
547,0.23,0.34,115389.94021739192
548,0.23,0.37,116558.79980441277
549,0.23,0.39,117362.38489646601
550,0.23,0.41,118183.15957073505
551,0.23,0.43,119023.19517101714
552,0.23,0.45,119881.40896419036
553,0.23,0.47,120757.46204006697
554,0.23,0.49,121651.20313654307
555,0.23,0.51,122563.25860509463
556,0.23,0.53,123493.16880689515
557,0.23,0.55,124440.4344980561
558,0.23,0.57,125406.50724197511
559,0.23,0.59,126389.84172435616
560,0.23,0.61,127374.06323219783
561,0.23,0.63,128337.20292369476
562,0.23,0.66,129761.44789147018
563,0.23,0.68,130711.84717964765
564,0.23,0.7,131672.28621625883
565,0.23,0.72,132650.95276774841
566,0.23,0.74,133655.80591983313
567,0.23,0.76,134694.57925337236
568,0.23,0.78,135769.22342045882
569,0.23,0.8,136879.1092872278
570,0.24,0.2,111062.40451729299
571,0.24,0.22,111676.20919173717
572,0.24,0.24,112318.28662534742
573,0.24,0.26,112987.79685285261
574,0.24,0.28,113681.01308036633
575,0.24,0.3,114397.35841820262
576,0.24,0.32,115135.09390379213
577,0.24,0.34,115893.56575801523
578,0.24,0.37,117069.11635337977
579,0.24,0.39,117878.04109287228
580,0.24,0.41,118704.7097906117
581,0.24,0.43,119551.45168441103
582,0.24,0.45,120416.78911282102
583,0.24,0.47,121300.56839943884
584,0.24,0.49,122202.34200446664
585,0.24,0.51,123123.29941085601
586,0.24,0.53,124061.76714877611
587,0.24,0.55,124987.74955365957
588,0.24,0.57,125894.87630533168
589,0.24,0.59,126795.7628224994
590,0.24,0.61,127703.68490797933
591,0.24,0.63,128628.0002468964
592,0.24,0.66,130061.03338126116
593,0.24,0.68,131055.77409765395
594,0.24,0.7,132082.42781037375
595,0.24,0.72,133139.7888567571
596,0.24,0.74,134223.95075265705
597,0.24,0.76,135332.658224709
598,0.24,0.78,136463.1143059932
599,0.24,0.8,137614.00693538997
600,0.25,0.2,111562.98903317942
601,0.25,0.22,112175.3316864552
602,0.25,0.24,112817.08945676363
603,0.25,0.26,113487.08642426546
604,0.25,0.28,114181.57966267472
605,0.25,0.3,114899.96409698574
606,0.25,0.32,115640.81453401646
607,0.25,0.34,116402.60035330104
608,0.25,0.37,117585.10497079522
609,0.25,0.39,118399.23614310095
610,0.25,0.41,119231.77435247527
611,0.25,0.43,120085.48528968456
612,0.25,0.45,120957.96033319677
613,0.25,0.47,121847.05607897874
614,0.25,0.49,122714.80418598183
615,0.25,0.51,123569.78307116762
616,0.25,0.53,124429.26618716563
617,0.25,0.55,125305.5905756466
618,0.25,0.57,126208.3917311565
619,0.25,0.59,127139.46712222473
620,0.25,0.61,128101.67852321919
621,0.25,0.63,129092.33783563746
622,0.25,0.66,130626.66128888511
623,0.25,0.68,131679.27796228067
624,0.25,0.7,132752.57271561993
625,0.25,0.72,133846.2172717405
626,0.25,0.74,134959.3975380414
627,0.25,0.76,136091.27444434896
628,0.25,0.78,137242.06728829074
629,0.25,0.8,138441.24928123667
630,0.25,0.2,111562.98903317942
631,0.25,0.22,112175.3316864552
632,0.25,0.24,112817.08945676363
633,0.25,0.26,113487.08642426546
634,0.25,0.28,114181.57966267472
635,0.25,0.3,114899.96409698574
636,0.25,0.32,115640.81453401646
637,0.25,0.34,116402.60035330104
638,0.25,0.37,117585.10497079522
639,0.25,0.39,118399.23614310095
640,0.25,0.41,119231.77435247527
641,0.25,0.43,120085.48528968456
642,0.25,0.45,120957.96033319677
643,0.25,0.47,121847.05607897874
644,0.25,0.49,122714.80418598183
645,0.25,0.51,123569.78307116762
646,0.25,0.53,124429.26618716563
647,0.25,0.55,125305.5905756466
648,0.25,0.57,126208.3917311565
649,0.25,0.59,127139.46712222473
650,0.25,0.61,128101.67852321919
651,0.25,0.63,129092.33783563746
652,0.25,0.66,130626.66128888511
653,0.25,0.68,131679.27796228067
654,0.25,0.7,132752.57271561993
655,0.25,0.72,133846.2172717405
656,0.25,0.74,134959.3975380414
657,0.25,0.76,136091.27444434896
658,0.25,0.78,137242.06728829074
659,0.25,0.8,138441.24928123667
660,0.26,0.2,112068.66826910512
661,0.26,0.22,112679.82913989894
662,0.26,0.24,113321.24701582156
663,0.26,0.26,113991.96597994864
664,0.26,0.28,114687.93213536814
665,0.26,0.3,115408.72602770882
666,0.26,0.32,116152.38530149595
667,0.26,0.34,116917.87303547327
668,0.26,0.37,118107.21476573488
669,0.26,0.39,118926.75208813298
670,0.26,0.41,119759.67284424846
671,0.26,0.43,120569.61810788636
672,0.26,0.45,121376.3259990442
673,0.26,0.47,122199.75877042628
674,0.26,0.49,123049.22491030615
675,0.26,0.51,123929.25240299107
676,0.26,0.53,124838.13278773424
677,0.26,0.55,125774.13629625223
678,0.26,0.57,126736.14960971972
679,0.26,0.59,127719.93464988084
680,0.26,0.61,128726.42356974546
681,0.26,0.63,129752.62149982901
682,0.26,0.66,131329.47460993443
683,0.26,0.68,132404.77302612228
684,0.26,0.7,133498.81819261578
685,0.26,0.72,134610.98712234772
686,0.26,0.74,135793.289250458
687,0.26,0.76,137048.6573866806
688,0.26,0.78,138356.63804773582
689,0.26,0.8,139710.71172949875
690,0.27,0.2,112579.16025655296
691,0.27,0.22,113189.4480763715
692,0.27,0.24,113830.9448539842
693,0.27,0.26,114502.7635315602
694,0.27,0.28,115200.56749085902
695,0.27,0.3,115923.63279076616
696,0.27,0.32,116670.49246473165
697,0.27,0.34,117439.90848158345
698,0.27,0.37,118572.8231496586
699,0.27,0.39,119334.93506003276
700,0.27,0.41,120123.02824812662
701,0.27,0.43,120943.2274263506
702,0.27,0.45,121792.31025053574
703,0.27,0.47,122668.41851568513
704,0.27,0.49,123569.42263212972
705,0.27,0.51,124493.96094936675
706,0.27,0.53,125439.57790532766
707,0.27,0.55,126406.17788770469
708,0.27,0.57,127393.65806162954
709,0.27,0.59,128400.101726401
710,0.27,0.61,129426.76010736517
711,0.27,0.63,130471.65034769685
712,0.27,0.66,132089.08754125712
713,0.27,0.68,133257.28734768534
714,0.27,0.7,134481.26522481986
715,0.27,0.72,135750.91132347993
716,0.27,0.74,137063.85624787377
717,0.27,0.76,138416.22344109166
718,0.27,0.78,139797.7509113741
719,0.27,0.8,141198.54120652543
720,0.28,0.2,113094.52086265331
721,0.28,0.22,113704.6250411441
722,0.28,0.24,114346.6274493795
723,0.28,0.26,115019.6359930875
724,0.28,0.28,115718.9361048893
725,0.28,0.3,116405.7186523497
726,0.28,0.32,117106.78423191134
727,0.28,0.34,117839.27278652455
728,0.28,0.37,118998.38947517378
729,0.28,0.39,119806.52299369106
730,0.28,0.41,120638.9478959935
731,0.28,0.43,121495.9842025819
732,0.28,0.45,122374.97215085322
733,0.28,0.47,123275.31861022691
734,0.28,0.49,124196.72729523637
735,0.28,0.51,125138.38115458976
736,0.28,0.53,126095.28792825899
737,0.28,0.55,127047.34911764454
738,0.28,0.57,128009.59138384552
739,0.28,0.59,129019.37508982586
740,0.28,0.61,130101.59421011613
741,0.28,0.63,131237.23570963135
742,0.28,0.66,133031.0600693337
743,0.28,0.68,134281.13932077482
744,0.28,0.7,135572.82616527224
745,0.28,0.72,136902.2129524331
746,0.28,0.74,138268.90786161582
747,0.28,0.76,139671.2224913564
748,0.28,0.78,141107.42072219343
749,0.28,0.8,142577.59220228804
750,0.29,0.2,113614.94394534547
751,0.29,0.22,114217.61674255565
752,0.29,0.24,114824.91268946262
753,0.29,0.26,115470.93520793802
754,0.29,0.28,116152.27406807944
755,0.29,0.3,116864.6405664559
756,0.29,0.32,117603.45826419178
757,0.29,0.34,118361.64838485989
758,0.29,0.37,119529.78806723491
759,0.29,0.39,120336.46137569446
760,0.29,0.41,121167.97889244296
761,0.29,0.43,122025.27535974445
762,0.29,0.45,122905.87396891639
763,0.29,0.47,123809.04432208168
764,0.29,0.49,124736.66773209638
765,0.29,0.51,125726.65395647936
766,0.29,0.53,126764.48871503262
767,0.29,0.55,127842.8242174741
768,0.29,0.57,128959.03928878388
769,0.29,0.59,130111.82145611863
770,0.29,0.61,131300.9324370247
771,0.29,0.63,132525.70591967716
772,0.29,0.66,134428.68914644286
773,0.29,0.68,135739.55129347052
774,0.29,0.7,137084.48365399946
775,0.29,0.72,138461.82985766343
776,0.29,0.74,139871.9723460459
