,R,L,cost
771,0.29,0.63,184249.2586840764
772,0.29,0.66,185483.21792032372
773,0.29,0.68,186386.05888408292
774,0.29,0.7,187331.48749954015
775,0.29,0.72,188307.80663360562
776,0.29,0.74,189305.66558233032
777,0.29,0.76,190318.82201707762
778,0.29,0.78,191348.39943506249
779,0.29,0.8,192498.05555197832
780,0.3,0.2,179869.30544378265
781,0.3,0.22,179863.65835220407
782,0.3,0.24,179858.0118851871
783,0.3,0.26,179852.3660417678
784,0.3,0.28,179846.7208209487
785,0.3,0.3,179841.0762215122
786,0.3,0.32,179835.43224349708
787,0.3,0.34,179829.78889539905
788,0.3,0.37,179821.32506712046
789,0.3,0.39,179815.6831489108
790,0.3,0.41,179810.04133698222
791,0.3,0.43,179835.22493972952
792,0.3,0.45,179979.31918323357
793,0.3,0.47,180194.78453451424
794,0.3,0.49,180478.05359613363
795,0.3,0.51,180813.30618715202
796,0.3,0.53,181190.42305438564
797,0.3,0.55,181656.313885439
798,0.3,0.57,182198.0951468751
799,0.3,0.59,182797.36621200675
800,0.3,0.61,183462.15121729378
801,0.3,0.63,184210.19710408218
802,0.3,0.66,185459.92951932916
803,0.3,0.68,186348.9459042705
804,0.3,0.7,187267.66189499694
805,0.3,0.72,188214.03960220396
806,0.3,0.74,189194.9112249304
807,0.3,0.76,190193.25791572055
808,0.3,0.78,191202.6123656866
809,0.3,0.8,192234.64166519645
810,0.3,0.2,179869.30544378265
811,0.3,0.22,179863.65835220407
812,0.3,0.24,179858.0118851871
813,0.3,0.26,179852.3660417678
814,0.3,0.28,179846.7208209487
815,0.3,0.3,179841.0762215122
816,0.3,0.32,179835.43224349708
817,0.3,0.34,179829.78889539905
818,0.3,0.37,179821.32506712046
819,0.3,0.39,179815.6831489108
820,0.3,0.41,179810.04133698222
821,0.3,0.43,179835.22493972952
822,0.3,0.45,179979.31918323357
823,0.3,0.47,180194.78453451424
824,0.3,0.49,180478.05359613363
825,0.3,0.51,180813.30618715202
826,0.3,0.53,181190.42305438564
827,0.3,0.55,181656.313885439
828,0.3,0.57,182198.0951468751
829,0.3,0.59,182797.36621200675
830,0.3,0.61,183462.15121729378
831,0.3,0.63,184210.19710408218
832,0.3,0.66,185459.92951932916
833,0.3,0.68,186348.9459042705
834,0.3,0.7,187267.66189499694
835,0.3,0.72,188214.03960220396
836,0.3,0.74,189194.9112249304
837,0.3,0.76,190193.25791572055
838,0.3,0.78,191202.6123656866
839,0.3,0.8,192234.64166519645
840,0.31,0.2,180602.98369894017
841,0.31,0.22,180598.8992129234
842,0.31,0.24,180594.85356005165
843,0.31,0.26,180590.84763136852
844,0.31,0.28,180586.88213779745
845,0.31,0.3,180582.95830881523
846,0.31,0.32,180579.07872010022
847,0.31,0.34,180575.24947853142
848,0.31,0.37,180569.61256902653
849,0.31,0.39,180565.91601901883
850,0.31,0.41,180562.2303632704
851,0.31,0.43,180558.4981281329
852,0.31,0.45,180614.42818214904
853,0.31,0.47,180793.8782545102
854,0.31,0.49,181051.71887452196
855,0.31,0.51,181368.79184134994
856,0.31,0.53,181733.8923739908
857,0.31,0.55,182148.5010749884
858,0.31,0.57,182659.78591128398
859,0.31,0.59,183255.50443808574
860,0.31,0.61,183964.3361820637
861,0.31,0.63,184752.3179019707
862,0.31,0.66,185990.08437255037
863,0.31,0.68,186846.82818292375
864,0.31,0.7,187720.7274247903
865,0.31,0.72,188605.48950213578
866,0.31,0.74,189495.7452841972
867,0.31,0.76,190386.70835760178
868,0.31,0.78,191273.39894640245
869,0.31,0.8,192150.10551330884
870,0.32,0.2,183597.77746858675
871,0.32,0.22,183601.5256541514
872,0.32,0.24,183605.45508851105
873,0.32,0.26,183609.56062574958
874,0.32,0.28,183613.81569329835
875,0.32,0.3,183618.16813462638
876,0.32,0.32,183622.56974316057
877,0.32,0.34,183627.03498598133
878,0.32,0.37,183634.26766801035
879,0.32,0.39,183640.14501386738
880,0.32,0.41,183647.70908853918
881,0.32,0.43,183657.40107269434
882,0.32,0.45,183669.65340180497
883,0.32,0.47,183801.65796816588
884,0.32,0.49,184047.40447981344
885,0.32,0.51,184363.21672827227
886,0.32,0.53,184732.08908503686
887,0.32,0.55,185155.15384230044
888,0.32,0.57,185694.74867574658
889,0.32,0.59,186321.03601712416
890,0.32,0.61,186988.579729038
891,0.32,0.63,187670.44224944804
892,0.32,0.66,188731.97161042938
893,0.32,0.68,189462.08691616956
894,0.32,0.7,190206.26206522743
895,0.32,0.72,190961.45951397193
896,0.32,0.74,191725.12894141083
897,0.32,0.76,192495.41414665082
898,0.32,0.78,193271.4932055214
899,0.32,0.8,194053.336615907
