,R,L,cost
125,0.11,0.3,132599.94031888776
126,0.11,0.32,133631.73923909082
127,0.11,0.34,134522.16921180056
128,0.11,0.37,135885.24035219612
129,0.11,0.39,136812.2916493052
130,0.11,0.41,137754.41201306303
131,0.11,0.43,138712.75534531352
132,0.11,0.45,139686.5854057783
133,0.11,0.47,140675.63551803303
134,0.11,0.49,141681.26670624648
135,0.11,0.51,142712.2862730619
136,0.11,0.53,143826.66535316056
137,0.11,0.55,144996.47579061825
138,0.11,0.57,146210.6173694104
139,0.11,0.59,147463.1599151582
140,0.11,0.61,148753.13263825123
141,0.11,0.63,150076.47620654132
142,0.11,0.66,152120.55833556052
143,0.11,0.68,153522.39390351993
144,0.11,0.7,154953.95203810264
145,0.11,0.72,156413.47492949295
146,0.11,0.74,157903.19475506223
147,0.11,0.76,159419.74677817043
148,0.11,0.78,160965.19807887924
149,0.11,0.8,162537.64505834508
150,0.12,0.2,127114.44570234089
151,0.12,0.22,128061.1338322718
152,0.12,0.24,129131.90957492881
153,0.12,0.26,130336.31944740973
154,0.12,0.28,131599.98223273453
155,0.12,0.3,132831.1582767485
156,0.12,0.32,133886.63571702645
157,0.12,0.34,134783.42365857709
158,0.12,0.37,136154.7558528469
159,0.12,0.39,137087.13940473396
160,0.12,0.41,138034.85052093441
161,0.12,0.43,138998.65473079728
162,0.12,0.45,139977.40198709138
163,0.12,0.47,140971.61787341884
164,0.12,0.49,141982.9126785999
165,0.12,0.51,143009.51687030742
166,0.12,0.53,144060.12672360384
167,0.12,0.55,145194.02813104942
168,0.12,0.57,146384.9694054436
169,0.12,0.59,147620.39174967873
170,0.12,0.61,148896.3751131724
171,0.12,0.63,150207.5212436393
172,0.12,0.66,152238.74159780185
173,0.12,0.68,153633.30517199493
174,0.12,0.7,155058.18917823324
175,0.12,0.72,156513.7471368132
176,0.12,0.74,157998.60541290318
177,0.12,0.76,159512.1481322866
178,0.12,0.78,161054.5928918321
179,0.12,0.8,162625.00434888722
180,0.13,0.2,127393.23002415907
181,0.13,0.22,128348.2734445138
182,0.13,0.24,129400.51337409522
183,0.13,0.26,130579.4437991092
184,0.13,0.28,131831.9176246445
185,0.13,0.3,133065.03640343857
186,0.13,0.32,134143.02037256182
187,0.13,0.34,135049.0330415122
188,0.13,0.37,136429.29384677636
189,0.13,0.39,137367.23521527654
190,0.13,0.41,138321.08590662442
191,0.13,0.43,139290.39613696496
192,0.13,0.45,140274.66280626296
193,0.13,0.47,141274.80605446483
194,0.13,0.49,142291.22319980361
195,0.13,0.51,143323.76181430832
196,0.13,0.53,144372.1319112471
197,0.13,0.55,145444.6426097442
198,0.13,0.57,146600.37802683256
199,0.13,0.59,147812.97196300473
200,0.13,0.61,149071.0931173968
201,0.13,0.63,150368.93318924395
202,0.13,0.66,152384.94530721413
203,0.13,0.68,153770.78144031408
204,0.13,0.7,155189.84999985603
205,0.13,0.72,156639.66451101744
206,0.13,0.74,158119.8557907792
207,0.13,0.76,159630.15307773903
208,0.13,0.78,161169.0050133489
209,0.13,0.8,162737.44372442245
210,0.14,0.2,127664.06229803465
211,0.14,0.22,128625.60046506142
212,0.14,0.24,129676.41188896754
213,0.14,0.26,130834.76133249355
214,0.14,0.28,132071.26511943716
215,0.14,0.3,133302.4460307509
216,0.14,0.32,134400.577685754
217,0.14,0.34,135318.7546532577
218,0.14,0.37,136708.88645982865
219,0.14,0.39,137652.74214073847
220,0.14,0.41,138612.99222421867
221,0.14,0.43,139588.14570472288
222,0.14,0.45,140578.20684372724
223,0.14,0.47,141584.84759551665
224,0.14,0.49,142607.04489168958
225,0.14,0.51,143645.54032338067
226,0.14,0.53,144700.94253371467
227,0.14,0.55,145773.5101991562
228,0.14,0.57,146867.61251809835
229,0.14,0.59,148045.17498796445
230,0.14,0.61,149281.1599023552
231,0.14,0.63,150562.9809986135
232,0.14,0.66,152559.80632315486
233,0.14,0.68,153937.53026688748
234,0.14,0.7,155348.21053168087
235,0.14,0.72,156792.2190603415
236,0.14,0.74,158267.40709084453
237,0.14,0.76,159773.51795928716
238,0.14,0.78,161309.4920311995
239,0.14,0.8,162875.11948144718
240,0.15,0.2,127928.32607988348
241,0.15,0.22,128895.41849039414
242,0.15,0.24,129943.91822612284
243,0.15,0.26,131093.22693926576
244,0.15,0.28,132319.96977290243
245,0.15,0.3,133544.85077093635
246,0.15,0.32,134659.83180613857
247,0.15,0.34,135592.25103540576
248,0.15,0.37,136993.22955391672
249,0.15,0.39,137943.98979565685
250,0.15,0.41,138910.87105514426
251,0.15,0.43,139892.07494463882
252,0.15,0.45,140888.5257953054
253,0.15,0.47,141901.56741819007
254,0.15,0.49,142930.8568588707
255,0.15,0.51,143976.50837894317
256,0.15,0.53,145038.32779716406
257,0.15,0.55,146117.09412216657
258,0.15,0.57,147211.63478757648
259,0.15,0.59,148330.25822169453
260,0.15,0.61,149531.85201594926
261,0.15,0.63,150791.92667187192
262,0.15,0.66,152766.99348314144
263,0.15,0.68,154133.1135607238
264,0.15,0.7,155535.19565458444
265,0.15,0.72,156972.40811901234
266,0.15,0.74,158441.7826074618
267,0.15,0.76,159943.76093663316
268,0.15,0.78,161476.12608700147
269,0.15,0.8,163039.33173701284
270,0.15,0.2,127928.32607988348
271,0.15,0.22,128895.41849039414
272,0.15,0.24,129943.91822612284
273,0.15,0.26,131093.22693926576
274,0.15,0.28,132319.96977290243
275,0.15,0.3,133544.85077093635
276,0.15,0.32,134659.83180613857
277,0.15,0.34,135592.25103540576
278,0.15,0.37,136993.22955391672
279,0.15,0.39,137943.98979565685
280,0.15,0.41,138910.87105514426
281,0.15,0.43,139892.07494463882
282,0.15,0.45,140888.5257953054
283,0.15,0.47,141901.56741819007
284,0.15,0.49,142930.8568588707
285,0.15,0.51,143976.50837894317
286,0.15,0.53,145038.32779716406
287,0.15,0.55,146117.09412216657
288,0.15,0.57,147211.63478757648
289,0.15,0.59,148330.25822169453
290,0.15,0.61,149531.85201594926
291,0.15,0.63,150791.92667187192
292,0.15,0.66,152766.99348314144
293,0.15,0.68,154133.1135607238
294,0.15,0.7,155535.19565458444
295,0.15,0.72,156972.40811901234
296,0.15,0.74,158441.7826074618
297,0.15,0.76,159943.76093663316
298,0.15,0.78,161476.12608700147
299,0.15,0.8,163039.33173701284
300,0.16,0.2,128187.61606939042
301,0.16,0.22,129159.46137847014
302,0.16,0.24,130205.42533573252
303,0.16,0.26,131343.09070651847
304,0.16,0.28,132581.11681147353
305,0.16,0.3,133794.22148361584
306,0.16,0.32,134921.34923141584
307,0.16,0.34,135869.57901058445
308,0.16,0.37,137282.362990264
309,0.16,0.39,138240.73258434696
310,0.16,0.41,139214.55439861532
311,0.16,0.43,140202.73032916823
312,0.16,0.45,141206.43609807707
313,0.16,0.47,142226.84616617768
314,0.16,0.49,143262.92333991823
315,0.16,0.51,144315.01900894387
316,0.16,0.53,145383.99137895048
317,0.16,0.55,146469.3673320615
318,0.16,0.57,147572.04582151395
319,0.16,0.59,148692.46662805698
320,0.16,0.61,149834.7349711107
321,0.16,0.63,151061.3825954981
322,0.16,0.66,153007.56754905457
323,0.16,0.68,154360.18496776803
324,0.16,0.7,155752.8655918121
325,0.16,0.72,157180.805403851
326,0.16,0.74,158645.02936455788
327,0.16,0.76,160141.35158855323
328,0.16,0.78,161670.50081030346
329,0.16,0.8,163230.58778012238
330,0.17,0.2,128444.7567383847
331,0.17,0.22,129419.86297095704
332,0.17,0.24,130463.72784191841
333,0.17,0.26,131590.54643444528
334,0.17,0.28,132806.7731905519
335,0.17,0.3,134051.79865825566
336,0.17,0.32,135185.57335283962
337,0.17,0.34,136151.96281044328
338,0.17,0.37,137577.18664204885
339,0.17,0.39,138543.95611459238
340,0.17,0.41,139525.51620376782
341,0.17,0.43,140521.03865562342
342,0.17,0.45,141532.3796192078
343,0.17,0.47,142559.61602060744
344,0.17,0.49,143602.58654366175
345,0.17,0.51,144661.80164047392
346,0.17,0.53,145738.07368146288
347,0.17,0.55,146831.62769280322
348,0.17,0.57,147942.1750512019
349,0.17,0.59,149069.5233782
350,0.17,0.61,150214.27808249803
351,0.17,0.63,151383.55213818015
352,0.17,0.66,153286.07555928937
353,0.17,0.68,154622.26646631956
354,0.17,0.7,156001.9443105206
355,0.17,0.72,157421.3575415299
356,0.17,0.74,158877.22460572724
357,0.17,0.76,160368.56256404961
358,0.17,0.78,161892.98183889146
359,0.17,0.8,163449.66632585417
360,0.18,0.2,128699.56191039717
361,0.18,0.22,129677.63073274637
362,0.18,0.24,130719.71770395167
363,0.18,0.26,131837.0357420745
364,0.18,0.28,133034.07577253104
365,0.18,0.3,134308.01612653845
366,0.18,0.32,135452.60678815184
367,0.18,0.34,136437.37537355637
368,0.18,0.37,137877.33042469455
369,0.18,0.39,138853.07989854697
370,0.18,0.41,139842.4604988171
371,0.18,0.43,140845.9084454095
372,0.18,0.45,141865.32302757824
373,0.18,0.47,142900.05038603
374,0.18,0.49,143950.70666419956
375,0.18,0.51,145017.5469774163
376,0.18,0.53,146102.40434466384
377,0.18,0.55,147203.2158750673
378,0.18,0.57,148321.89632022078
379,0.18,0.59,149457.3822669746
380,0.18,0.61,150611.0542318494
381,0.18,0.63,151782.03780116487
382,0.18,0.66,153609.99204212116
383,0.18,0.68,154922.15534424855
384,0.18,0.7,156286.7013817402
385,0.18,0.72,157693.82362164068
386,0.18,0.74,159141.59779291117
387,0.18,0.76,160625.50537586544
388,0.18,0.78,162142.38491038204
389,0.18,0.8,163664.08400404413
390,0.19,0.2,128953.22070655944
391,0.19,0.22,129935.06464588034
392,0.19,0.24,130975.45400881954
393,0.19,0.26,132084.3282763802
394,0.19,0.28,133264.84120254585
395,0.19,0.3,134513.87353233402
396,0.19,0.32,135723.18313893065
397,0.19,0.34,136725.0816522657
398,0.19,0.37,138182.18553076868
399,0.19,0.39,139167.9089042585
400,0.19,0.41,140165.90947386247
401,0.19,0.43,141177.80765938183
402,0.19,0.45,142205.48505949634
403,0.19,0.47,143248.47117377663
404,0.19,0.49,144307.57940481504
405,0.19,0.51,145383.61042161068
406,0.19,0.53,146476.41782125313
407,0.19,0.55,147585.03026391595
408,0.19,0.57,148712.31209229474
409,0.19,0.59,149856.8155237493
410,0.19,0.61,151018.6992177284
411,0.19,0.63,152198.96276644274
412,0.19,0.66,154002.37610036976
413,0.19,0.68,155267.98449371272
414,0.19,0.7,156606.0024440841
415,0.19,0.72,157963.23157216722
416,0.19,0.74,159325.70470147926
417,0.19,0.76,160696.3917637108
418,0.19,0.78,162075.84844631172
419,0.19,0.8,163466.80611593433
420,0.2,0.2,129206.25621548256
421,0.2,0.22,130193.1507893593
422,0.2,0.24,131232.5040363324
423,0.2,0.26,132334.1103096914
424,0.2,0.28,133500.44872192005
425,0.2,0.3,134728.7058349282
426,0.2,0.32,135991.82630023512
427,0.2,0.34,137014.41268225285
428,0.2,0.37,138491.6368965038
429,0.2,0.39,139487.9753729001
430,0.2,0.41,140495.73440464455
431,0.2,0.43,141516.93922791022
432,0.2,0.45,142553.35001216445
433,0.2,0.47,143605.9338810348
434,0.2,0.49,144673.92153031504
435,0.2,0.51,145759.10663431193
436,0.2,0.53,146860.0191244502
437,0.2,0.55,147978.35593242393
438,0.2,0.57,149114.61825964568
439,0.2,0.59,150267.64868447348
440,0.2,0.61,151439.0637716688
441,0.2,0.63,152616.8385290622
442,0.2,0.66,154333.39641840686
443,0.2,0.68,155454.6662807003
444,0.2,0.7,156607.7736098077
445,0.2,0.72,157811.59993878775
446,0.2,0.74,159045.69060108962
447,0.2,0.76,160305.25750887924
448,0.2,0.78,161588.42953214608
449,0.2,0.8,162894.98400456813
450,0.2,0.2,129206.25621548256
451,0.2,0.22,130193.1507893593
452,0.2,0.24,131232.5040363324
453,0.2,0.26,132334.1103096914
454,0.2,0.28,133500.44872192005
455,0.2,0.3,134728.7058349282
456,0.2,0.32,135991.82630023512
457,0.2,0.34,137014.41268225285
458,0.2,0.37,138491.6368965038
459,0.2,0.39,139487.9753729001
460,0.2,0.41,140495.73440464455
461,0.2,0.43,141516.93922791022
462,0.2,0.45,142553.35001216445
463,0.2,0.47,143605.9338810348
464,0.2,0.49,144673.92153031504
465,0.2,0.51,145759.10663431193
466,0.2,0.53,146860.0191244502
467,0.2,0.55,147978.35593242393
468,0.2,0.57,149114.61825964568
469,0.2,0.59,150267.64868447348
470,0.2,0.61,151439.0637716688
471,0.2,0.63,152616.8385290622
472,0.2,0.66,154333.39641840686
473,0.2,0.68,155454.6662807003
474,0.2,0.7,156607.7736098077
475,0.2,0.72,157811.59993878775
476,0.2,0.74,159045.69060108962
477,0.2,0.76,160305.25750887924
478,0.2,0.78,161588.42953214608
479,0.2,0.8,162894.98400456813
480,0.21,0.2,129459.96189336317
481,0.21,0.22,130451.94002654897
482,0.21,0.24,131491.81850384185
483,0.21,0.26,132587.54677380924
484,0.21,0.28,133742.12127186533
485,0.21,0.3,134953.07219852967
486,0.21,0.32,136198.01832254705
487,0.21,0.34,137303.5284567638
488,0.21,0.37,138805.49726138255
489,0.21,0.39,139813.5394305256
490,0.21,0.41,140831.8694244825
491,0.21,0.43,141863.87327689087
492,0.21,0.45,142910.82040795372
493,0.21,0.47,143972.6680855866
494,0.21,0.49,145049.81197306002
495,0.21,0.51,146144.056935583
496,0.21,0.53,147254.53690588175
497,0.21,0.55,148380.2925807432
498,0.21,0.57,149477.52347182538
499,0.21,0.59,150544.66363159858
500,0.21,0.61,151594.34047590484
501,0.21,0.63,152633.4330624029
502,0.21,0.66,154188.08133710985
503,0.21,0.68,155226.0964076184
504,0.21,0.7,156268.80940243436
505,0.21,0.72,157366.57251320005
506,0.21,0.74,158527.4507214292
507,0.21,0.76,159733.32787570055
508,0.21,0.78,160978.2711924173
509,0.21,0.8,162262.99533516658
510,0.22,0.2,129714.89497372221
511,0.22,0.22,130712.72222340264
512,0.22,0.24,131754.35876565197
513,0.22,0.26,132845.70276986103
514,0.22,0.28,133990.75846280518
515,0.22,0.3,135188.02399736785
516,0.22,0.32,136418.37910325316
517,0.22,0.34,137588.1219433801
518,0.22,0.37,139123.28767078827
519,0.22,0.39,140144.7625630437
520,0.22,0.41,141175.73401924624
521,0.22,0.43,142219.44471918506
522,0.22,0.45,143276.57804341151
523,0.22,0.47,144348.68856027685
524,0.22,0.49,145415.08633085323
525,0.22,0.51,146436.98655943453
526,0.22,0.53,147432.14818127942
527,0.22,0.55,148415.5641424185
528,0.22,0.57,149394.53334196805
529,0.22,0.59,150376.21982490117
530,0.22,0.61,151363.6882417248
531,0.22,0.63,152361.40388359124
532,0.22,0.66,153884.66371238223
533,0.22,0.68,154923.3310196422
534,0.22,0.7,155985.7205918345
535,0.22,0.72,157076.55950570348
536,0.22,0.74,158254.3044627869
537,0.22,0.76,159521.60618287447
538,0.22,0.78,160860.66632154724
539,0.22,0.8,162262.8762609478
540,0.23,0.2,129971.73173335091
541,0.23,0.22,130976.23684900936
542,0.23,0.24,132020.31763582598
543,0.23,0.26,133109.58631909054
544,0.23,0.28,134247.72788542023
545,0.23,0.3,135433.47998917752
546,0.23,0.32,136652.85990613062
547,0.23,0.34,137856.3037411741
548,0.23,0.37,139445.16684122922
549,0.23,0.39,140483.0682147892
550,0.23,0.41,141527.08003203335
551,0.23,0.43,142539.2071241233
552,0.23,0.45,143500.8408605747
553,0.23,0.47,144440.88288775866
554,0.23,0.49,145375.39639963617
555,0.23,0.51,146312.89344538318
556,0.23,0.53,147258.33134899344
557,0.23,0.55,148217.83321561464
558,0.23,0.57,149195.9829904589
559,0.23,0.59,150195.74332585622
560,0.23,0.61,151222.44615794087
561,0.23,0.63,152278.1712648273
562,0.23,0.66,153922.98975148483
563,0.23,0.68,155060.23197895417
564,0.23,0.7,156230.31620033726
565,0.23,0.72,157430.16002861128
566,0.23,0.74,158657.60667861078
567,0.23,0.76,159969.5126439311
568,0.23,0.78,161354.04183818374
569,0.23,0.8,162791.19330145334
570,0.24,0.2,130231.04986283524
571,0.24,0.22,131243.01453416087
572,0.24,0.24,132290.67306904405
573,0.24,0.26,133379.08962997588
574,0.24,0.28,134512.81074409015
575,0.24,0.3,135690.71073767258
576,0.24,0.32,136901.86850524324
577,0.24,0.34,138114.01711159962
578,0.24,0.37,139711.65416661854
579,0.24,0.39,140649.31450841491
580,0.24,0.41,141562.0103313575
581,0.24,0.43,142471.35664415645
582,0.24,0.45,143387.38173417567
583,0.24,0.47,144318.01083636377
584,0.24,0.49,145269.49882855886
585,0.24,0.51,146243.5317902378
586,0.24,0.53,147243.9271588545
587,0.24,0.55,148273.38290937876
588,0.24,0.57,149331.04900672517
589,0.24,0.59,150417.79224783456
590,0.24,0.61,151531.74528286967
591,0.24,0.63,152671.98082476962
592,0.24,0.66,154427.8786533346
593,0.24,0.68,155627.97603362176
594,0.24,0.7,156849.87984787123
595,0.24,0.72,158092.65868840806
596,0.24,0.74,159356.92592924132
597,0.24,0.76,160642.16108774298
598,0.24,0.78,162053.80960274342
599,0.24,0.8,163591.26315573414
600,0.25,0.2,130493.54678577538
601,0.25,0.22,131513.74199143806
602,0.25,0.24,132565.98641273385
603,0.25,0.26,133655.22755115706
604,0.25,0.28,134786.375505862
605,0.25,0.3,135945.00478785482
606,0.25,0.32,137053.01693903442
607,0.25,0.34,138136.06676273377
608,0.25,0.37,139637.09164430818
609,0.25,0.39,140575.6049211992
610,0.25,0.41,141517.78200069425
611,0.25,0.43,142475.5235435179
612,0.25,0.45,143454.72431426815
613,0.25,0.47,144456.8513191201
614,0.25,0.49,145483.2628100413
615,0.25,0.51,146532.1488421275
616,0.25,0.53,147605.99323477983
617,0.25,0.55,148701.03982901076
618,0.25,0.57,149817.5707379397
619,0.25,0.59,150955.98494679423
620,0.25,0.61,152113.62492437314
621,0.25,0.63,153293.4011153904
622,0.25,0.66,155098.86993855785
623,0.25,0.68,156326.92947788053
624,0.25,0.7,157575.15248288383
625,0.25,0.72,158892.79374810358
626,0.25,0.74,160281.28181795918
627,0.25,0.76,161722.54087114093
628,0.25,0.78,163213.2171429323
629,0.25,0.8,164813.09983084266
630,0.25,0.2,130493.54678577538
631,0.25,0.22,131513.74199143806
632,0.25,0.24,132565.98641273385
633,0.25,0.26,133655.22755115706
634,0.25,0.28,134786.375505862
635,0.25,0.3,135945.00478785482
636,0.25,0.32,137053.01693903442
637,0.25,0.34,138136.06676273377
638,0.25,0.37,139637.09164430818
639,0.25,0.39,140575.6049211992
640,0.25,0.41,141517.78200069425
641,0.25,0.43,142475.5235435179
642,0.25,0.45,143454.72431426815
643,0.25,0.47,144456.8513191201
644,0.25,0.49,145483.2628100413
645,0.25,0.51,146532.1488421275
646,0.25,0.53,147605.99323477983
647,0.25,0.55,148701.03982901076
648,0.25,0.57,149817.5707379397
649,0.25,0.59,150955.98494679423
650,0.25,0.61,152113.62492437314
651,0.25,0.63,153293.4011153904
652,0.25,0.66,155098.86993855785
653,0.25,0.68,156326.92947788053
654,0.25,0.7,157575.15248288383
655,0.25,0.72,158892.79374810358
656,0.25,0.74,160281.28181795918
657,0.25,0.76,161722.54087114093
658,0.25,0.78,163213.2171429323
659,0.25,0.8,164813.09983084266
660,0.26,0.2,130759.95239844373
661,0.26,0.22,131788.85683283102
662,0.26,0.24,132845.24070403547
663,0.26,0.26,133852.74105554153
664,0.26,0.28,134861.84886767593
665,0.26,0.3,135905.8350285897
666,0.26,0.32,136989.15781105377
667,0.26,0.34,138096.7800944678
668,0.26,0.37,139714.58653765975
669,0.26,0.39,140736.3557511232
670,0.26,0.41,141754.01749754432
671,0.26,0.43,142782.05410925447
672,0.26,0.45,143824.1436676669
673,0.26,0.47,144882.06874266782
674,0.26,0.49,145957.00830738374
675,0.26,0.51,147049.7228659659
676,0.26,0.53,148161.0608517629
677,0.26,0.55,149289.75113366562
678,0.26,0.57,150437.6640090939
679,0.26,0.59,151603.3372954008
680,0.26,0.61,152788.07216937697
681,0.26,0.63,153990.92889995108
682,0.26,0.66,155893.34742012175
683,0.26,0.68,157245.80281833562
684,0.26,0.7,158646.31985791482
685,0.26,0.72,160090.7930623539
686,0.26,0.74,161576.18281090894
687,0.26,0.76,163101.03146042998
688,0.26,0.78,164659.86627735253
689,0.26,0.8,166247.05835738446
690,0.27,0.2,130988.14364121732
691,0.27,0.22,131920.2709757239
692,0.27,0.24,132879.6166849288
693,0.27,0.26,133880.1508848325
694,0.27,0.28,134927.57709422123
695,0.27,0.3,136020.3369881527
696,0.27,0.32,137153.2412083366
697,0.27,0.34,138310.69388606676
698,0.27,0.37,140025.28591991292
699,0.27,0.39,141112.439063617
700,0.27,0.41,142180.92780299534
701,0.27,0.43,143249.39353115173
702,0.27,0.45,144324.74965889403
703,0.27,0.47,145410.70840339604
704,0.27,0.49,146505.0542531369
705,0.27,0.51,147587.06574491013
706,0.27,0.53,148665.69448827713
707,0.27,0.55,149750.34137845598
708,0.27,0.57,150844.2783375585
709,0.27,0.59,151996.66800015228
710,0.27,0.61,153207.30804482143
711,0.27,0.63,154464.5365285827
712,0.27,0.66,156431.03249673237
713,0.27,0.68,157794.60955138115
714,0.27,0.7,159199.8351561754
715,0.27,0.72,160646.88025416367
716,0.27,0.74,162133.8766537704
717,0.27,0.76,163660.3538626076
718,0.27,0.78,165225.4195809374
719,0.27,0.8,166827.39184199178
720,0.28,0.2,131062.8207328758
721,0.28,0.22,132045.36526574224
722,0.28,0.24,133057.51707378172
723,0.28,0.26,134100.90480928164
724,0.28,0.28,135174.38956305568
725,0.28,0.3,136272.96942153573
726,0.28,0.32,137394.43307055993
727,0.28,0.34,138531.25857598672
728,0.28,0.37,140226.46814504216
729,0.28,0.39,141314.6446342568
730,0.28,0.41,142376.9210941935
731,0.28,0.43,143435.0935796645
732,0.28,0.45,144499.25226013834
733,0.28,0.47,145577.40033815347
734,0.28,0.49,146669.16573882147
735,0.28,0.51,147794.52470056276
736,0.28,0.53,148984.5891098819
737,0.28,0.55,150219.30259749203
738,0.28,0.57,151494.6633986813
739,0.28,0.59,152807.01232254246
740,0.28,0.61,154156.34117756833
741,0.28,0.63,155539.79893709798
742,0.28,0.66,157679.17237079132
743,0.28,0.68,159146.59039663034
744,0.28,0.7,160645.1196160671
745,0.28,0.72,162174.2761484479
746,0.28,0.74,163734.44159699793
747,0.28,0.76,165324.07340353215
748,0.28,0.78,166942.4917754662
749,0.28,0.8,168586.74284736373
750,0.29,0.2,131230.8872483622
751,0.29,0.22,132221.31346802905
752,0.29,0.24,133234.19349371135
753,0.29,0.26,134274.9427939138
754,0.29,0.28,135346.52287679838
755,0.29,0.3,136449.22478242582
756,0.29,0.32,137581.2681354012
757,0.29,0.34,138733.78750957458
758,0.29,0.37,140470.45725650873
759,0.29,0.39,141600.21492231687
760,0.29,0.41,142701.0427235835
761,0.29,0.43,143811.80334647847
762,0.29,0.45,144962.05839162073
763,0.29,0.47,146142.03937832976
764,0.29,0.49,147346.5557960952
765,0.29,0.51,148578.01569563354
766,0.29,0.53,149835.0740508751
767,0.29,0.55,151118.20391753523
768,0.29,0.57,152431.61444600945
769,0.29,0.59,153776.60845189184
770,0.29,0.61,155160.58378324358
771,0.29,0.63,156588.19374329215
772,0.29,0.66,158780.35448450665
773,0.29,0.68,160249.65175288072
774,0.29,0.7,161720.80797190528
775,0.29,0.72,163191.11073684928
776,0.29,0.74,164663.63869984733
