,R,L,cost
211,0.14,0.22,103901.84207699388
212,0.14,0.24,103959.81106539564
213,0.14,0.26,104048.75315878374
214,0.14,0.28,104163.36371776785
215,0.14,0.3,104299.7165463151
216,0.14,0.32,104454.78276531045
217,0.14,0.34,104626.55176845513
218,0.14,0.37,104913.01722349867
219,0.14,0.39,105122.17346648175
220,0.14,0.41,105346.47006849451
221,0.14,0.43,105587.65854537528
222,0.14,0.45,105850.46411029794
223,0.14,0.47,106146.62381116845
224,0.14,0.49,106516.54202896912
225,0.14,0.51,106981.95727066929
226,0.14,0.53,107455.7597157379
227,0.14,0.55,107937.26283171563
228,0.14,0.57,108426.13323466846
229,0.14,0.59,108922.02995854369
230,0.14,0.61,109424.65935492986
231,0.14,0.63,109933.75506036461
232,0.14,0.66,110709.10295286296
233,0.14,0.68,111233.55085519482
234,0.14,0.7,111763.74499271691
235,0.14,0.72,112299.57859415193
236,0.14,0.74,112841.00728760286
237,0.14,0.76,113415.07886216843
238,0.14,0.78,114192.43556847438
239,0.14,0.8,115099.88095758174
240,0.15,0.2,104411.43940981591
241,0.15,0.22,104405.95738504767
242,0.15,0.24,104441.75905272937
243,0.15,0.26,104511.79386623098
244,0.15,0.28,104610.16829875368
245,0.15,0.3,104732.3266094281
246,0.15,0.32,104874.6318910189
247,0.15,0.34,105034.46599559806
248,0.15,0.37,105302.99916829538
249,0.15,0.39,105499.1831054317
250,0.15,0.41,105708.22761852617
251,0.15,0.43,105930.11773579378
252,0.15,0.45,106166.02935725244
253,0.15,0.47,106419.34960783605
254,0.15,0.49,106699.41261066376
255,0.15,0.51,107044.27586708672
256,0.15,0.53,107518.81093988479
257,0.15,0.55,108002.52612834224
258,0.15,0.57,108493.93201473
259,0.15,0.59,108992.70168321884
260,0.15,0.61,109498.47593136689
261,0.15,0.63,110010.9941449532
262,0.15,0.66,110791.9685587166
263,0.15,0.68,111320.39710382004
264,0.15,0.7,111854.86370790341
265,0.15,0.72,112395.03288077797
266,0.15,0.74,112941.05353882453
267,0.15,0.76,113583.62713254696
268,0.15,0.78,114401.91316397904
269,0.15,0.8,115328.44674551085
270,0.15,0.2,104411.43940981591
271,0.15,0.22,104405.95738504767
272,0.15,0.24,104441.75905272937
273,0.15,0.26,104511.79386623098
274,0.15,0.28,104610.16829875368
275,0.15,0.3,104732.3266094281
276,0.15,0.32,104874.6318910189
277,0.15,0.34,105034.46599559806
278,0.15,0.37,105302.99916829538
279,0.15,0.39,105499.1831054317
280,0.15,0.41,105708.22761852617
281,0.15,0.43,105930.11773579378
282,0.15,0.45,106166.02935725244
283,0.15,0.47,106419.34960783605
284,0.15,0.49,106699.41261066376
285,0.15,0.51,107044.27586708672
286,0.15,0.53,107518.81093988479
287,0.15,0.55,108002.52612834224
288,0.15,0.57,108493.93201473
289,0.15,0.59,108992.70168321884
290,0.15,0.61,109498.47593136689
291,0.15,0.63,110010.9941449532
292,0.15,0.66,110791.9685587166
293,0.15,0.68,111320.39710382004
294,0.15,0.7,111854.86370790341
295,0.15,0.72,112395.03288077797
296,0.15,0.74,112941.05353882453
297,0.15,0.76,113583.62713254696
298,0.15,0.78,114401.91316397904
299,0.15,0.8,115328.44674551085
300,0.16,0.2,104970.57858280576
301,0.16,0.22,104941.02874167994
302,0.16,0.24,104955.03942196263
303,0.16,0.26,105006.27249659837
304,0.16,0.28,105088.62076018745
305,0.16,0.3,105197.10822813465
306,0.16,0.32,105327.58945145625
307,0.16,0.34,105476.92572069704
308,0.16,0.37,105730.95233429641
309,0.16,0.39,105917.71189882624
310,0.16,0.41,106116.65345718703
311,0.16,0.43,106326.77172676945
312,0.16,0.45,106547.6227860629
313,0.16,0.47,106779.46413575392
314,0.16,0.49,107024.19379160671
315,0.16,0.51,107287.72530881
316,0.16,0.53,107596.2253545551
317,0.16,0.55,108074.54529581917
318,0.16,0.57,108568.4167386616
319,0.16,0.59,109069.97015201146
320,0.16,0.61,109578.88084336292
321,0.16,0.63,110094.92313831559
322,0.16,0.66,110881.57198061689
323,0.16,0.68,111414.0306189329
324,0.16,0.7,111952.7692139996
325,0.16,0.72,112497.44898199504
326,0.16,0.74,113062.094639832
327,0.16,0.76,113791.76566865179
328,0.16,0.78,114641.84513467828
329,0.16,0.8,115584.87955172498
330,0.17,0.2,105556.06735037905
331,0.17,0.22,105504.51903924157
332,0.17,0.24,105497.5577684488
333,0.17,0.26,105530.29437599667
334,0.17,0.28,105596.87446777547
335,0.17,0.3,105691.97498339161
336,0.17,0.32,105811.2191805789
337,0.17,0.34,105951.04629271454
338,0.17,0.37,106193.23945445342
339,0.17,0.39,106372.9632600135
340,0.17,0.41,106565.16131815169
341,0.17,0.43,106768.30238892451
342,0.17,0.45,106981.12959294561
343,0.17,0.47,107202.72461755262
344,0.17,0.49,107432.60656177318
345,0.17,0.51,107671.16161288208
346,0.17,0.53,107920.89266632816
347,0.17,0.55,108192.50359169368
348,0.17,0.57,108649.75213453824
349,0.17,0.59,109154.09557196239
350,0.17,0.61,109666.23308642056
351,0.17,0.63,110185.66197579108
352,0.17,0.66,110978.0318345548
353,0.17,0.68,111514.68494086812
354,0.17,0.7,112057.7505875086
355,0.17,0.72,112606.99815463368
356,0.17,0.74,113260.02013681542
357,0.17,0.76,114040.86049502192
358,0.17,0.78,114915.38368806663
359,0.17,0.8,115871.81134097165
360,0.18,0.2,106164.59158243523
361,0.18,0.22,106093.71491676176
362,0.18,0.24,106067.11278429914
363,0.18,0.26,106081.90095513347
364,0.18,0.28,106132.98864718701
365,0.18,0.3,106215.09956323732
366,0.18,0.32,106323.58316036864
367,0.18,0.34,106454.57706264139
368,0.18,0.37,106686.37709587438
369,0.18,0.39,106860.75315394618
370,0.18,0.41,107048.53481087493
371,0.18,0.43,107247.86098097432
372,0.18,0.45,107457.09040984826
373,0.18,0.47,107674.82463375165
374,0.18,0.49,107899.78605433671
375,0.18,0.51,108131.0459553175
376,0.18,0.53,108367.97049228057
377,0.18,0.55,108610.27849034162
378,0.18,0.57,108859.55576573491
379,0.18,0.59,109245.3638145809
380,0.18,0.61,109760.59178965942
381,0.18,0.63,110283.5684164297
382,0.18,0.66,111081.68423657028
383,0.18,0.68,111622.55780281239
384,0.18,0.7,112170.08612096154
385,0.18,0.72,112793.55149352238
386,0.18,0.74,113520.57728078894
387,0.18,0.76,114333.56635558081
388,0.18,0.78,115225.8972162255
389,0.18,0.8,116192.21475195617
390,0.19,0.2,106793.02880253654
391,0.19,0.22,106705.84882957512
392,0.19,0.24,106661.39952171964
393,0.19,0.26,106659.1269235504
394,0.19,0.28,106695.12619002044
395,0.19,0.3,106764.49386533423
396,0.19,0.32,106862.53370387544
397,0.19,0.34,106985.1637321561
398,0.19,0.37,107207.91061563311
399,0.19,0.39,107378.14265931082
400,0.19,0.41,107562.98700784345
401,0.19,0.43,107760.47261668913
402,0.19,0.45,107968.87668498245
403,0.19,0.47,108186.49053753474
404,0.19,0.49,108411.83421018231
405,0.19,0.51,108643.79590396979
406,0.19,0.53,108881.0224476694
407,0.19,0.55,109122.56351880175
408,0.19,0.57,109367.54706292089
409,0.19,0.59,109615.25830351692
410,0.19,0.61,109947.06862561699
411,0.19,0.63,110405.15201216596
412,0.19,0.66,111200.10475512552
413,0.19,0.68,111770.76932103194
414,0.19,0.7,112393.42013521287
415,0.19,0.72,113081.62859133586
416,0.19,0.74,113841.12084518411
417,0.19,0.76,114673.250992197
418,0.19,0.78,115576.69373205962
419,0.19,0.8,116548.86147925442
420,0.2,0.2,107438.61478473802
421,0.2,0.22,107338.2348321552
422,0.2,0.24,107278.09306104935
423,0.2,0.26,107259.9537293116
424,0.2,0.28,107281.45530092495
425,0.2,0.3,107338.40317575628
426,0.2,0.32,107426.29670589411
427,0.2,0.34,107540.98872230442
428,0.2,0.37,107755.3329723991
429,0.2,0.39,107922.23372746815
430,0.2,0.41,108105.27264503344
431,0.2,0.43,108302.3041783093
432,0.2,0.45,108511.61840302119
433,0.2,0.47,108731.35236701684
434,0.2,0.49,108960.09660401732
435,0.2,0.51,109196.65119012944
436,0.2,0.53,109439.76602713243
437,0.2,0.55,109688.75139559364
438,0.2,0.57,109942.92242302078
439,0.2,0.59,110202.1640063828
440,0.2,0.61,110467.7898291286
441,0.2,0.63,110814.3519201799
442,0.2,0.66,111532.70565579021
443,0.2,0.68,112107.22438744993
444,0.2,0.7,112746.49722992022
445,0.2,0.72,113451.03013707342
446,0.2,0.74,114222.98140531585
447,0.2,0.76,115063.24635335013
448,0.2,0.78,115971.11438262131
449,0.2,0.8,116944.71541451209
450,0.2,0.2,107438.61478473802
451,0.2,0.22,107338.2348321552
452,0.2,0.24,107278.09306104935
453,0.2,0.26,107259.9537293116
454,0.2,0.28,107281.45530092495
455,0.2,0.3,107338.40317575628
456,0.2,0.32,107426.29670589411
457,0.2,0.34,107540.98872230442
458,0.2,0.37,107755.3329723991
459,0.2,0.39,107922.23372746815
460,0.2,0.41,108105.27264503344
461,0.2,0.43,108302.3041783093
462,0.2,0.45,108511.61840302119
463,0.2,0.47,108731.35236701684
464,0.2,0.49,108960.09660401732
465,0.2,0.51,109196.65119012944
466,0.2,0.53,109439.76602713243
467,0.2,0.55,109688.75139559364
468,0.2,0.57,109942.92242302078
469,0.2,0.59,110202.1640063828
470,0.2,0.61,110467.7898291286
471,0.2,0.63,110814.3519201799
472,0.2,0.66,111532.70565579021
473,0.2,0.68,112107.22438744993
474,0.2,0.7,112746.49722992022
475,0.2,0.72,113451.03013707342
476,0.2,0.74,114222.98140531585
477,0.2,0.76,115063.24635335013
478,0.2,0.78,115971.11438262131
479,0.2,0.8,116944.71541451209
480,0.21,0.2,108099.00316629844
481,0.21,0.22,107988.36594143863
482,0.21,0.24,107914.87430672126
483,0.21,0.26,107882.36137777838
484,0.21,0.28,107890.23812067317
485,0.21,0.3,107935.33518358896
486,0.21,0.32,108013.39558395935
487,0.21,0.34,108120.285459369
488,0.21,0.37,108326.88118764671
489,0.21,0.39,108490.84972818175
490,0.21,0.41,108672.78665333462
491,0.21,0.43,108870.26815958478
492,0.21,0.45,109081.60004373096
493,0.21,0.47,109304.8022119719
494,0.21,0.49,109538.69450641368
495,0.21,0.51,109781.83193931553
496,0.21,0.53,110033.56824397865
497,0.21,0.55,110293.06077928553
498,0.21,0.57,110560.13605042156
499,0.21,0.59,110835.4590551618
500,0.21,0.61,111120.3227487763
501,0.21,0.63,111419.12720720132
502,0.21,0.66,112038.83486434538
503,0.21,0.68,112578.45982692503
504,0.21,0.7,113201.44154029645
505,0.21,0.72,113899.4192053428
506,0.21,0.74,114668.60772213334
507,0.21,0.76,115506.93774731019
508,0.21,0.78,116412.43055659777
509,0.21,0.8,117382.73472621762
510,0.22,0.2,108772.27960714365
511,0.22,0.22,108654.01292261554
512,0.22,0.24,108569.54413611475
513,0.22,0.26,108524.42042324191
514,0.22,0.28,108519.79319998533
515,0.22,0.3,108553.50218712717
516,0.22,0.32,108622.04334420462
517,0.22,0.34,108721.5773083952
518,0.22,0.37,108920.77427175255
519,0.22,0.39,109082.16558301136
520,0.22,0.41,109263.42579506969
521,0.22,0.43,109461.94302542567
522,0.22,0.45,109675.96711175171
523,0.22,0.47,109903.54254048974
524,0.22,0.49,110143.38626477482
525,0.22,0.51,110394.41946444096
526,0.22,0.53,110655.74933968729
527,0.22,0.55,110926.99755894976
528,0.22,0.57,111208.29953831126
529,0.22,0.59,111500.3256947344
530,0.22,0.61,111804.79592691048
531,0.22,0.63,112124.5416653675
532,0.22,0.66,112672.36406620758
533,0.22,0.68,113162.53551261606
534,0.22,0.7,113750.99766471164
535,0.22,0.72,114426.24658758483
536,0.22,0.74,115180.12080239365
537,0.22,0.76,116007.29558389248
538,0.22,0.78,116903.63622976186
539,0.22,0.8,117865.7757662498
540,0.23,0.2,109456.91182320422
541,0.23,0.22,109333.260523389
542,0.23,0.24,109240.11430155612
543,0.23,0.26,109184.23077280115
544,0.23,0.28,109168.21664981663
545,0.23,0.3,109191.41127583006
546,0.23,0.32,109250.94034053
547,0.23,0.34,109343.2611524978
548,0.23,0.37,109535.4618917576
549,0.23,0.39,109694.57071753492
550,0.23,0.41,109875.42275914748
551,0.23,0.43,110075.3693849085
552,0.23,0.45,110292.42600017306
553,0.23,0.47,110524.91734739594
554,0.23,0.49,110771.33418377988
555,0.23,0.51,111030.59934002765
556,0.23,0.53,111302.05461238419
557,0.23,0.55,111585.51907594732
558,0.23,0.57,111881.14670325367
559,0.23,0.59,112189.73377011395
560,0.23,0.61,112512.93708514959
561,0.23,0.63,112853.49854020642
562,0.23,0.66,113405.17027098699
563,0.23,0.68,113843.87650334743
564,0.23,0.7,114389.08018930184
565,0.23,0.72,115030.61706147488
566,0.23,0.74,115759.10539439166
567,0.23,0.76,116566.73185116147
568,0.23,0.78,117447.48336028599
569,0.23,0.8,118396.42765131393
570,0.24,0.2,110151.64454954455
571,0.24,0.22,110024.46432708959
572,0.24,0.24,109924.7764830941
573,0.24,0.26,109859.9095144863
574,0.24,0.28,109833.99885546364
575,0.24,0.3,109847.47223286236
576,0.24,0.32,109898.57158816772
577,0.24,0.34,109984.02500690831
578,0.24,0.37,110169.58111124883
579,0.24,0.39,110326.64260014179
580,0.24,0.41,110507.25049733587
581,0.24,0.43,110708.84586492075
582,0.24,0.45,110929.29110127177
583,0.24,0.47,111166.82568386647
584,0.24,0.49,111420.02694025614
585,0.24,0.51,111687.9121770647
586,0.24,0.53,111969.73723634791
587,0.24,0.55,112265.28445910497
588,0.24,0.57,112574.97000004843
589,0.24,0.59,112899.61296023641
590,0.24,0.61,113240.68152629143
591,0.24,0.63,113600.50087293447
592,0.24,0.66,114182.8753667007
593,0.24,0.68,114605.57164473885
594,0.24,0.7,115106.81991298494
595,0.24,0.72,115709.37953582813
596,0.24,0.74,116405.3742147628
597,0.24,0.76,117186.71756843611
598,0.24,0.78,118046.49048801156
599,0.24,0.8,118978.66310004702
600,0.25,0.2,110855.49835151571
601,0.25,0.22,110726.30481636577
602,0.25,0.24,110621.88251930813
603,0.25,0.26,110549.89066527975
604,0.25,0.28,110515.41516408334
605,0.25,0.3,110520.3264650512
606,0.25,0.32,110563.55696422583
607,0.25,0.34,110642.67087294179
608,0.25,0.37,110821.90579072291
609,0.25,0.39,110977.1171249714
610,0.25,0.41,111157.60582460315
611,0.25,0.43,111360.94045122497
612,0.25,0.45,111584.95358482201
613,0.25,0.47,111827.79815634876
614,0.25,0.49,112088.00297911304
615,0.25,0.51,112364.48438646697
616,0.25,0.53,112656.58600236959
617,0.25,0.55,112964.17520692159
618,0.25,0.57,113287.46693629451
619,0.25,0.59,113627.35640151233
620,0.25,0.61,113985.33873448019
621,0.25,0.63,114363.35404145105
622,0.25,0.66,114974.18247162449
623,0.25,0.68,115415.7778531392
624,0.25,0.7,115892.39596661594
625,0.25,0.72,116457.16378690186
626,0.25,0.74,117118.99633188313
627,0.25,0.76,117871.18604501075
628,0.25,0.78,118706.51295503389
629,0.25,0.8,119617.98764944695
630,0.25,0.2,110855.49835151571
631,0.25,0.22,110726.30481636577
632,0.25,0.24,110621.88251930813
633,0.25,0.26,110549.89066527975
634,0.25,0.28,110515.41516408334
635,0.25,0.3,110520.3264650512
636,0.25,0.32,110563.55696422583
637,0.25,0.34,110642.67087294179
638,0.25,0.37,110821.90579072291
639,0.25,0.39,110977.1171249714
640,0.25,0.41,111157.60582460315
641,0.25,0.43,111360.94045122497
642,0.25,0.45,111584.95358482201
643,0.25,0.47,111827.79815634876
644,0.25,0.49,112088.00297911304
645,0.25,0.51,112364.48438646697
646,0.25,0.53,112656.58600236959
647,0.25,0.55,112964.17520692159
648,0.25,0.57,113287.46693629451
649,0.25,0.59,113627.35640151233
650,0.25,0.61,113985.33873448019
651,0.25,0.63,114363.35404145105
652,0.25,0.66,114974.18247162449
653,0.25,0.68,115415.7778531392
654,0.25,0.7,115892.39596661594
655,0.25,0.72,116457.16378690186
656,0.25,0.74,117118.99633188313
657,0.25,0.76,117871.18604501075
658,0.25,0.78,118706.51295503389
659,0.25,0.8,119617.98764944695
660,0.26,0.2,111567.64182415366
661,0.26,0.22,111437.67667591988
662,0.26,0.24,111330.09471073395
663,0.26,0.26,111252.60809970774
664,0.26,0.28,111211.12984071365
665,0.26,0.3,111208.45189946382
666,0.26,0.32,111244.62480885949
667,0.26,0.34,111317.8877772843
668,0.26,0.37,111491.274488205
669,0.26,0.39,111644.814675136
670,0.26,0.41,111825.45126925387
671,0.26,0.43,112030.67586556193
672,0.26,0.45,112258.30482262645
673,0.26,0.47,112506.4750613736
674,0.26,0.49,112773.69664691064
675,0.26,0.51,113058.8091550044
676,0.26,0.53,113361.2167183629
677,0.26,0.55,113680.55110357494
678,0.26,0.57,114017.0202585804
679,0.26,0.59,114371.59871862608
680,0.26,0.61,114745.49779999048
681,0.26,0.63,115140.681607327
682,0.26,0.66,115779.08104023836
683,0.26,0.68,116240.17443855201
684,0.26,0.7,116733.09633219296
685,0.26,0.72,117270.93444184527
686,0.26,0.74,117899.77917890162
687,0.26,0.76,118620.85273638068
688,0.26,0.78,119428.14767311547
689,0.26,0.8,120315.23201979038
690,0.27,0.2,112287.41147716624
691,0.27,0.22,112157.63296805942
692,0.27,0.24,112048.24674252937
693,0.27,0.26,111966.80801600934
694,0.27,0.28,111919.6724069952
695,0.27,0.3,111910.59454499824
696,0.27,0.32,111940.57601838405
697,0.27,0.34,112008.53983350257
698,0.27,0.37,112176.61031325751
699,0.27,0.39,112328.67897481791
700,0.27,0.41,112509.58037212315
701,0.27,0.43,112716.85511842062
702,0.27,0.45,112948.24473865707
703,0.27,0.47,113201.84608912398
704,0.27,0.49,113476.08157498686
705,0.27,0.51,113769.89604897282
706,0.27,0.53,114082.41720401437
707,0.27,0.55,114413.33378970668
708,0.27,0.57,114762.75671588327
709,0.27,0.59,115131.68279316169
710,0.27,0.61,115522.34944290957
711,0.27,0.63,115936.20041370524
712,0.27,0.66,116604.01210503139
713,0.27,0.68,117083.91189500091
714,0.27,0.7,117594.76804246036
715,0.27,0.72,118139.31350818975
716,0.27,0.74,118740.88872971685
717,0.27,0.76,119431.55010060694
718,0.27,0.78,120234.82805582993
719,0.27,0.8,121198.6307087541
720,0.28,0.2,113014.26658759298
721,0.28,0.22,112885.44686549436
722,0.28,0.24,112775.34624259654
723,0.28,0.26,112691.28354746515
724,0.28,0.28,112639.85459673824
725,0.28,0.3,112625.55454954792
726,0.28,0.32,112650.24809367603
727,0.28,0.34,112713.60484942587
728,0.28,0.37,112877.06245838736
729,0.28,0.39,113027.96114751935
730,0.28,0.41,113209.33459866067
731,0.28,0.43,113418.70432943018
732,0.28,0.45,113653.96727629239
733,0.28,0.47,113913.04362712688
734,0.28,0.49,114194.41327647984
735,0.28,0.51,114496.81730036883
736,0.28,0.53,114819.38110014265
737,0.28,0.55,115162.90408869737
738,0.28,0.57,115528.063756178
739,0.28,0.59,115914.49466145548
740,0.28,0.61,116322.6813068799
741,0.28,0.63,116753.94515112836
742,0.28,0.66,117448.33246052533
743,0.28,0.68,117945.89633188085
744,0.28,0.7,118478.27345952846
745,0.28,0.72,119113.64945711599
746,0.28,0.74,119830.02481527023
747,0.28,0.76,120648.4638544195
748,0.28,0.78,121575.91616973185
749,0.28,0.8,122608.37802037229
750,0.29,0.2,113747.67879196686
751,0.29,0.22,113620.45122529643
752,0.29,0.24,113510.56460986995
753,0.29,0.26,113425.03865223304
754,0.29,0.28,113370.56742198188
755,0.29,0.3,113352.19320984057
756,0.29,0.32,113372.5557173112
757,0.29,0.34,113432.02320656723
758,0.29,0.37,113591.53485785794
759,0.29,0.39,113741.64564932145
760,0.29,0.41,113923.7982691928
761,0.29,0.43,114135.53039507596
762,0.29,0.45,114374.74914887652
763,0.29,0.47,114638.98808303713
764,0.29,0.49,114929.45938337628
765,0.29,0.51,115243.9990232226
766,0.29,0.53,115580.92539003014
767,0.29,0.55,115939.49383579068
768,0.29,0.57,116319.50705201556
769,0.29,0.59,116721.24296270337
770,0.29,0.61,117145.40382732758
771,0.29,0.63,117641.8329344398
772,0.29,0.66,118514.49225319135
773,0.29,0.68,119166.68745802906
774,0.29,0.7,119871.55010580967
775,0.29,0.72,120628.50446209472
776,0.29,0.74,121437.94365837326
