,R,L,cost
778,0.29,0.78,182354.84897768087
779,0.29,0.8,183074.6253808471
780,0.3,0.2,178309.7158274688
781,0.3,0.22,178302.4229434461
782,0.3,0.24,178295.08757261254
783,0.3,0.26,178287.70769152002
784,0.3,0.28,178280.28134972832
785,0.3,0.3,178272.80665494365
786,0.3,0.32,178265.28176364925
787,0.3,0.34,178257.70487503
788,0.3,0.37,178246.23897291918
789,0.3,0.39,178238.52338285063
790,0.3,0.41,178230.74959117125
791,0.3,0.43,178222.91543785905
792,0.3,0.45,178215.0169366558
793,0.3,0.47,178207.0542444753
794,0.3,0.49,178199.02323793617
795,0.3,0.51,178190.9222859153
796,0.3,0.53,178182.7493284551
797,0.3,0.55,178174.50158463267
798,0.3,0.57,178166.17638439834
799,0.3,0.59,178235.93871697955
800,0.3,0.61,178462.50357607217
801,0.3,0.63,178765.2698131005
802,0.3,0.66,179313.54978002756
803,0.3,0.68,179721.3784202941
804,0.3,0.7,180268.74707563172
805,0.3,0.72,180919.71952804353
806,0.3,0.74,181627.59920931244
807,0.3,0.76,182376.47685240017
808,0.3,0.78,183158.94345730366
809,0.3,0.8,183970.82448880424
810,0.3,0.2,178309.7158274688
811,0.3,0.22,178302.4229434461
812,0.3,0.24,178295.08757261254
813,0.3,0.26,178287.70769152002
814,0.3,0.28,178280.28134972832
815,0.3,0.3,178272.80665494365
816,0.3,0.32,178265.28176364925
817,0.3,0.34,178257.70487503
818,0.3,0.37,178246.23897291918
819,0.3,0.39,178238.52338285063
820,0.3,0.41,178230.74959117125
821,0.3,0.43,178222.91543785905
822,0.3,0.45,178215.0169366558
823,0.3,0.47,178207.0542444753
824,0.3,0.49,178199.02323793617
825,0.3,0.51,178190.9222859153
826,0.3,0.53,178182.7493284551
827,0.3,0.55,178174.50158463267
828,0.3,0.57,178166.17638439834
829,0.3,0.59,178235.93871697955
830,0.3,0.61,178462.50357607217
831,0.3,0.63,178765.2698131005
832,0.3,0.66,179313.54978002756
833,0.3,0.68,179721.3784202941
834,0.3,0.7,180268.74707563172
835,0.3,0.72,180919.71952804353
836,0.3,0.74,181627.59920931244
837,0.3,0.76,182376.47685240017
838,0.3,0.78,183158.94345730366
839,0.3,0.8,183970.82448880424
840,0.31,0.2,179151.19624172195
841,0.31,0.22,179146.7525260938
842,0.31,0.24,179142.4671082226
843,0.31,0.26,179138.35583237305
844,0.31,0.28,179134.4372207158
845,0.31,0.3,179130.73263480738
846,0.31,0.32,179127.26707928927
847,0.31,0.34,179124.0698108102
848,0.31,0.37,179119.85469107804
849,0.31,0.39,179117.49480287547
850,0.31,0.41,179115.55715039602
851,0.31,0.43,179114.10825938327
852,0.31,0.45,179113.2307222394
853,0.31,0.47,179113.02857331082
854,0.31,0.49,179113.63327708797
855,0.31,0.51,179115.21451602152
856,0.31,0.53,179117.9877329294
857,0.31,0.55,179122.21490165574
858,0.31,0.57,179128.18595762725
859,0.31,0.59,179143.9257288728
860,0.31,0.61,179343.0904248357
861,0.31,0.63,179693.22214680567
862,0.31,0.66,180389.56047080393
863,0.31,0.68,180920.83579698813
864,0.31,0.7,181490.2295997838
865,0.31,0.72,182093.07046232975
866,0.31,0.74,182726.60857341718
867,0.31,0.76,183388.9134201842
868,0.31,0.78,184078.58179220464
869,0.31,0.8,184795.14069653128
870,0.32,0.2,182353.29338116772
871,0.32,0.22,182363.9331340564
872,0.32,0.24,182375.4935411554
873,0.32,0.26,182388.06151553371
874,0.32,0.28,182401.73619951063
875,0.32,0.3,182416.63155712094
876,0.32,0.32,182432.88480377937
877,0.32,0.34,182450.6430921419
878,0.32,0.37,182480.51165924929
879,0.32,0.39,182502.91431831045
880,0.32,0.41,182527.65643081098
881,0.32,0.43,182555.1449247421
882,0.32,0.45,182585.96635082073
883,0.32,0.47,182621.07620807484
884,0.32,0.49,182662.19195583957
885,0.32,0.51,182712.5667930631
886,0.32,0.53,182777.23740218882
887,0.32,0.55,182858.9354247947
888,0.32,0.57,182955.18806192302
889,0.32,0.59,183062.19101918567
890,0.32,0.61,183252.47747874912
891,0.32,0.63,183580.97724621437
892,0.32,0.66,184182.0695545511
893,0.32,0.68,184632.07050494035
894,0.32,0.7,185113.36633666535
895,0.32,0.72,185622.0738473162
896,0.32,0.74,186155.4526671502
897,0.32,0.76,186711.5196123359
898,0.32,0.78,187288.7280517318
899,0.32,0.8,187902.69792629938
