,R,L,cost
776,0.29,0.74,124242.326813828
777,0.29,0.76,125353.52645297276
778,0.29,0.78,126505.63374610782
779,0.29,0.8,127698.15781557989
780,0.3,0.2,110168.24901334503
781,0.3,0.22,110253.66104972303
782,0.3,0.24,110377.66756320013
783,0.3,0.26,110542.68215457091
784,0.3,0.28,110748.50186510813
785,0.3,0.3,110991.11912992802
786,0.3,0.32,111275.34281851491
787,0.3,0.34,111597.62695308919
788,0.3,0.37,112143.6848046799
789,0.3,0.39,112548.03267911095
790,0.3,0.41,112984.72227037424
791,0.3,0.43,113450.88877611107
792,0.3,0.45,113944.73877827296
793,0.3,0.47,114497.69325755263
794,0.3,0.49,115103.20964954881
795,0.3,0.51,115753.87487868662
796,0.3,0.53,116449.77234995198
797,0.3,0.55,117182.49954119055
798,0.3,0.57,117937.08079220486
799,0.3,0.59,118692.10015571777
800,0.3,0.61,119424.23975713251
801,0.3,0.63,120145.52959857733
802,0.3,0.66,121291.7627045669
803,0.3,0.68,122107.26704951203
804,0.3,0.7,122963.07075279951
805,0.3,0.72,123860.23956754505
806,0.3,0.74,124814.40213397676
807,0.3,0.76,125823.28387889187
808,0.3,0.78,126882.46602442319
809,0.3,0.8,127990.8009996967
810,0.3,0.2,110168.24901334503
811,0.3,0.22,110253.66104972303
812,0.3,0.24,110377.66756320013
813,0.3,0.26,110542.68215457091
814,0.3,0.28,110748.50186510813
815,0.3,0.3,110991.11912992802
816,0.3,0.32,111275.34281851491
817,0.3,0.34,111597.62695308919
818,0.3,0.37,112143.6848046799
819,0.3,0.39,112548.03267911095
820,0.3,0.41,112984.72227037424
821,0.3,0.43,113450.88877611107
822,0.3,0.45,113944.73877827296
823,0.3,0.47,114497.69325755263
824,0.3,0.49,115103.20964954881
825,0.3,0.51,115753.87487868662
826,0.3,0.53,116449.77234995198
827,0.3,0.55,117182.49954119055
828,0.3,0.57,117937.08079220486
829,0.3,0.59,118692.10015571777
830,0.3,0.61,119424.23975713251
831,0.3,0.63,120145.52959857733
832,0.3,0.66,121291.7627045669
833,0.3,0.68,122107.26704951203
834,0.3,0.7,122963.07075279951
835,0.3,0.72,123860.23956754505
836,0.3,0.74,124814.40213397676
837,0.3,0.76,125823.28387889187
838,0.3,0.78,126882.46602442319
839,0.3,0.8,127990.8009996967
840,0.31,0.2,111491.24608929046
841,0.31,0.22,111519.97657871945
842,0.31,0.24,111570.79843022638
843,0.31,0.26,111655.53708535332
844,0.31,0.28,111772.3043228157
845,0.31,0.3,111920.58946041683
846,0.31,0.32,112099.63189683273
847,0.31,0.34,112309.74784323561
848,0.31,0.37,112683.81371137619
849,0.31,0.39,112971.41218998887
850,0.31,0.41,113290.65932682925
851,0.31,0.43,113641.95662993024
852,0.31,0.45,114036.42239939373
853,0.31,0.47,114472.54895435127
854,0.31,0.49,114948.60710552905
855,0.31,0.51,115464.17324411799
856,0.31,0.53,116020.76498321183
857,0.31,0.55,116617.60814720576
858,0.31,0.57,117255.53252306231
859,0.31,0.59,117935.27844714245
860,0.31,0.61,118656.56519633971
861,0.31,0.63,119420.70152440069
862,0.31,0.66,120646.32454412323
863,0.31,0.68,121519.4132944124
864,0.31,0.7,122442.34994080654
865,0.31,0.72,123413.10495522796
866,0.31,0.74,124429.97485529701
867,0.31,0.76,125492.5431154176
868,0.31,0.78,126600.10286824065
869,0.31,0.8,127752.21154283546
870,0.32,0.2,115951.21938962536
871,0.32,0.22,116019.51807755696
872,0.32,0.24,116100.72458575547
873,0.32,0.26,116194.64616394293
874,0.32,0.28,116301.7298081982
875,0.32,0.3,116420.93394338904
876,0.32,0.32,116550.71223095147
877,0.32,0.34,116698.3250137353
878,0.32,0.37,117023.19693271017
879,0.32,0.39,117289.68755713881
880,0.32,0.41,117592.76977252652
881,0.32,0.43,117930.76553287914
882,0.32,0.45,118302.62267638544
883,0.32,0.47,118708.95524289731
884,0.32,0.49,119149.30129947371
885,0.32,0.51,119623.22565891223
886,0.32,0.53,120131.97495899134
887,0.32,0.55,120674.71646059654
888,0.32,0.57,121251.97422989871
889,0.32,0.59,121864.22833389216
890,0.32,0.61,122511.01320531139
891,0.32,0.63,123193.25242926876
892,0.32,0.66,124305.95286916144
893,0.32,0.68,125121.65433304809
894,0.32,0.7,125986.58464640068
895,0.32,0.72,126898.9113059512
896,0.32,0.74,127856.57349251492
897,0.32,0.76,128858.57073001782
898,0.32,0.78,129903.3486899989
899,0.32,0.8,130989.83129344715
